word,definition
moelola,Striped kapa; outer sheet (kilohana) made as a bed cover. (PE.)
lana,Lowest floor of the oracle tower. (MALO 176.)
lana,Lowest floor of the oracle tower where offerings were placed. (MALO 176.)
limu kohu,"Red seaweed resembling a miniature pink tree (Asparagopsis taxiformis). It is succulent, cylindric, and tufted, found attached to coral reefs in feathery, tree-like tufts. A very popular and widely used alga and the original one used in poke."
kokoko,Like a person with his blood up; raging with anger.
kokoko,"Raging with anger, like a person with his blood up."
lolo niu,"Husks of the coco palm tree (Cocos nucifera), used for making cordage."
olioli,"Cantillation, specifically, in Hawaiian style is olioli, as distinct from mele, which has more melody than the simple recitative."
pula,"Leafy branch of coconut, pandanus, or ilima, used as a broom to drive fish into a net or to flush them out of rock crevices. (PE.)"
pula,Mote or particle in the eye; mucus in the corner of the eye.
pula,Eye affected by a small bit of foreign matter.
maka nui,"Variety of sweet potato. Lit., big eyes."
kolo,"To row swiftly, as a boat of a warship. (A.)"
Kōlō,Sail Ho!
kolo,To crawl. No common person was allowed to address a chief for a favor unless on all fours.
kolo,"To creep or crawl, as an infant; to crouch as an inferior."
kelaki,Celery (Apium graveolens).
kelaki,Celery (Apium graveolena). This is the “vegetable of commerce?” Roots can be cooked as a vegetable; seeds are used for spice and supply a base for perfume. The plant has medicinal value. (NEAL 659.)
poupou,Short and stocky of stature. See ʻaʻa.
poupou,"Short in stature, low, short generally. Different from poʻopoʻo, deep down."
mumuku,"Wind blowing over land between two mountains, as if cut off from the main wind. (A.) Strong wind at Kawai-hae. (PE.)"
liha,Nit; egg of the head louse.
liha,Nauseated with oily food.
liha,"Dreadful, fearful."
pāpapa,"Hyacinth bean (Dolichos lablab), a smooth perennial or annual vine with whitish or pinkish flowers. The seeds are cooked and eaten when green or white. Plants are used for fodder or green manure. (NEAL 468; 2 Sam. 17:28.)"
pāpapa,"Hyacinth bean (Dolichos lablab), an annual that grows to over 15 feet. It has whitish-pinkish flowers and pods that are 2½ to 5 inches long, enclosing three to five dark, thick, oval seeds. (NEAL 468.) See Plants: Uses."
Ka-lalau,"Lookout on an eminence at the head of Ka-lalau Valley, Kauaʻi, from which one can gaze down into the valley and out onto the ocean. The lookout, at the edge of the pali, is guarded by a fenced walkway."
kolekolea,Goatfish (Parupeneus multifasciatus). Red and black colored fish. Attains about 1 foot in length. Found only in Hawaii. See moano.
hopunaʻōlelo,"Syllable, paragraph, enunciation, pronunciation. (PE.) Sentence. (CMH.)"
lili,"Jealous, proud, overbearing; troubled by criticism. See nini."
lili,Variety of pill grass. (PE.)
lili,"Proud, haughty, overbearing, jealous, hateful; a disregard of othersʻ rights."
naiʻa,"Species of blackfish or porpoise (Pocaena spp.) that is kapu to women. A mammal, not a fish. See nuaʻo."
naiʻa,"Species of marine mammal, the porpoise. Its flesh is forbidden to women."
kiko moe,"Hyphen. Lit., mark lying down."
hakakai,Excessive fat; swollen.
huelopoki,Whaleboat.
Laukāhi,"Son of Kuhaimoana. Now associated with Kuamoʻo and Kapo, sister of Kālaipāhoa. (CMH.)"
puki,Boot.
humu,"Short for paehumu, a kapu enclosure, a confinement area."
humu,Kapu around a chiefʻs house or heiau.
humu,"Head of a mat; starting place to interweave strips or reeds of sedges, grasses, etc., to form a firm edge; to start plaiting a mat."
Humu,"Altair, a star of the first magnitude in Aquila, a southern constellation in the Milky Way; the Eagle."
kalaunu,"Crown, corona."
kama,Child.
Kama,Powerful tutelary god of all the islands. (CMH.)
kama,"The first husband of a wife; children generally, as male and female children; second generation."
Kama,"Ancient chief of Maui. His full name is Kamalalawa or Kama-lala-walu, son of eight branches. He was killed in battle on Hawaiʻi by Lono-i-ka-makahiki."
kama,"Children, either natural or adopted into the family of an- other; a person. Keiki hānai is a child, usually related, adopted into a family as oneʻs own. The family assumes all care and training. Today the relationship is legalized so the adopted child can inherit property. A keiki hoʻokama is like a godchild. William and Emily Taylor adopted a hoʻokama. They provided no support but were interested in this person and taught him things Hawaiian. This was Kilolani. See Kindred: hoʻokama. It was a custom to adopt a child of a relative, a grandchild, or orphan. Keiki makua ʻole means child or children without parents."
lumi,"To be pounded or crushed by the surf, overwhelmed by it. See limilimi."
hemahema,"Awkward, unskilled, dull in comprehension."
ʻāhui,"Cluster or bunch of bananas, grapes, or hala (pandanus)."
ʻāhui,"Bunch or cluster of fruit, as bananas, grapes, or whole pandanus fruit."
hele wale,To go about naked; to go anywhere with unfixed purpose.
hele mua,Older brother or sister.
neanea,"Lonely, desolate, empty worthless."
neoneo,"Lonely, desolate, empty worthless."
noio,"Hawaiian tern (Anous minutus melanogenys), a small, black bird that lives on fish. It frequents the coasts of the main islands of the Hawaiian chain. Also called lae hina."
puaʻaneane,"Extreme old age (thus, eternity)."
uwea,Wire.
kaikea,Fat of hogs or other animals.
kaikea,Sap of a tree; outer white layers of wood resembling in color the fat of animals. (A.)
ʻāholoa,God of the fisherman. See Kūʻula.
kia manu,Bird-catcher; to catch birds by gumming. See kāpili manu.
uluna,"Pillow, in early times filled with pandanus leaves. Kohi makau ua kau ke poʻo i ka uluna, we thought we had laid our heads on a pillow. (Kin. 28:11.) Also called ʻaki."
uluna,Upper part of the shoulders where they unite with the neck.
olomea,"Kapa of wauke dyed with ʻōhiʻa bark, hōlei, and coconut water."
olomea,"Native tree (Perrottetia sandvicensis). It supplies a hard wood used with the soft wood, hau, to produce friction and fire."
olomea,Native shrub or tree (Perrottetia sandwicensis). (NEAL 530.) A plant form of the pig-god Kama-puaʻa. Also called waimea.
olomea,"Native shrub or small tree (Perrottetia sandwicensis). The wood is hard and was formerly used with the hau wood to produce fire by friction. It is one of the plant forms of the pig god, Kama-puaʻa. Also called wai-mea. (NEAL 530.)"
olomea,Shrub or tree (Perrottetia sandwicensis). Its hard wood was once used with soft hau to make fire through friction by the plough method. (NEAL 530.)
namunamu,"To nibble, as a fish at bait. Also called konikoni. See ʻakiʻaki."
namunamu,"To complain, mutter unintelligibly."
kunukunu,"The accompanying feeling of dissatisfaction and displeasure is, with equal forcefulness, called kunukunu, and chiding or nagging is nukunuku."
kunukunu,Anger with the haku for requiring too much labor; anger laid up and cherished in the mind; “nursing oneʻs wrath to keep it warm.” (Robert Burns.)
kihe,"means to sneeze; nonō to snore (often confused by foreigners with noʻonoʻo, to meditate or consider)."
Kihe,"means to sneeze; nonō to snore (often confused by foreigners with noʻonoʻo, to meditate or consider)."
kihe,"Red seaweed (Chylocladia spp.) with narrow, cylindrical, branching stems. Also called akuila. Unknown to AW."
kihe,Sweet potato variety that matures in three months. Ancient. (HP 133.)
hiluhilu,"The excellent, the glorious, the powerful; beautiful, nice, excellent."
minuke,Minute.
ao akua,"Godly cloud. Fig., rainbow. (PE.)"
uakoko,"Reflection of rainbow colors in an oncoming, erect, rain-cloud. Lit., rain blood."
mikomiko,"Relishable, seasoned, as food."
mikomiko,"Relishable, as well seasoned food; to be instructive and pleasant in conversation."
niua,Vertigo; distortion of the eyes.
hehena,"To be crazy, mad, insane. (Ier. 25:16.)"
keiki,"Child, youngster, son, boy."
keiki,"Child, female or male; son."
keiki,Sweet potato variety with a vine sprout and a bud mutant. (NP 126.)
koaha,Soft mulberry fiber used for making a fine white kapa; young shoots of the mulberry used for medicine.
koaha,Kind of wauke; young shoots of the mulberry plant used for medicine; soft mulberry fiber used for making a fine white kapa. Obs.
nahu,"To bite, as a human, dog, or serpent; to gnaw, to bite off, as a shark; to sting, as beating rain."
kano,"Forearm, lower legbone."
līpoa,"Much branched, brown seaweeds of the three most edible kinds."
līpoa,"Two species of widely branched brown seaweed (Dictyopteris plagiogramma and D. Australis), considered very palatable. Referred to commonly as limu, they appeal as a delicacy of crunchy crispness at a Hawaiian lūʻau. They are widely distributed on Oʻahu, growing far out on the outer margin of coral reefs."
nīoi,"Poison tree said to have grown on Lanaʻi and Molokaʻi, under kapu, but which was uprooted by the sacrilegious Kaeokulani. (A.)"
nīoi,Red pepper (Capsicum annuum). (NEAL 741.) See Plants: Uses.
nioi,"Red pepper (Capsicum annuum), a small, tropical American shrub. Fruits are podlike berries with many seeds, commonly red and globose to long and narrow. Some are grown for their hot fruits, which are used for their flavoring or as a vegetable. Since about 1815 a red pepper with narrow, inch-long, coneshaped fruits has been growing in Hawaiʻi. The peppery, red fruits are used to flavor food. (NEAL 741.)"
ʻauwana,"To float, wander away. This word has its origin in the overturning of a canoe, when men and cargo float off in scattered directions."
kuawa,Guava. Eng.
kuawa,Guava.
kuawa,"Guava (Psidium guajava). The juice of this plant mixed with that of others was applied directly to deep cuts, sprains, and other injured parts. Its roots were mixed, pounded, and heated. The strained liquid was drunk to stop bowel bleeding. (BHK; NEAL 632.)"
kuawa,"Guava (Psidium guajava). Grows on a small evergreen tree native to tropical America. The outside of the fruit resembles a lemon, while the pulp is cream colored or solid pink, with numerous hard seeds, and is pleasantly acidic. Jelly, jam, and juice are made from it. It is about equal to an orange in vitamin C content. (NEAL 632.)"
kuawa,Guava (Psidium guajava). (NEAL 632.) See Plants: Uses.
kuawa,"Guava (Psidium guajava), a tree growing to 25 feet, native of tropical America. Gauvas, raw or cooked, contain iron, calcium, and phosphorous and are about equal to oranges in vitamin content. Hawaiians distinguish a few varieties such as kuawa lemi, with sour, pink pulp; kuawa momona, with larger seeds and a sweet, pink pulp; kuawa keʻokeʻo, with a whitish pulp. A medicinal tea is made from the leaves. (NEAL 632.)"
lohena,Hearing; to obey.
moa,"A slender, tufted perennial (Psilotum nudum), growing up to a foot high. It grows wild and is also grown ornamentally. A tea with cathartic properties was brewed using the whole plant. It was used as a purge, and its spores were made into talcum powder. Hawaiian children played a game of interlocking the branches and then pulling them apart. (NEAL 1.)"
moa,"Tufted, green, leafless plants (Psilotum nudum). (NEAL 1.) See Plants: Uses."
moa,"Name of a plant (Psilotum nudum), the stems of which were cathartic in effect when drunk in a tea. Its fine white spores were used in talcum powder. (NEAL 1.)"
moʻa,Cooked or baked thoroughly in any way. (Oihk. 23:17.)
moa,Trunkfish (Ostracion meleagris). Reaches 9 inches in length. See pahu.
moa,Chicken.
moa,"Fowl, native chicken (Gallus gallus). Can be considered a hybrid of historical dimension. There were wild jungle fowl here when Captain Cook arrived. Migratory people carried fowl with them, some released to run wild, others domesticated. The Hawaiians kept them for food, sacrifice, and cockfighting. Feathers were used to adorn the kāhili and the head of the dance rattle (ʻuliʻuli)."
moa,"A kind of banana or plantain, large and plump, growing in a small bunch. Edible, cooked or raw. (PE.)"
moa,"1. Piece of wood used in the game moa paheʻe. 2. Game in which children interlock twigs of the moa (Psilotum nudum), then pull them apart. The one whose twig breaks first loses, and the winner crows like a rooster. (NEAL 1.)"
hoahoa,Name of a mallet with which wauke (mulberry bush bark) was given its first beating to make it into kapa.
nauki,"To cherish ill-will, stir up anger, fret, complain; to be impatient, irritating."
pahi olo,Saw.
wiliwili,Native Hawaiian tree (Erythrina sandwicensis). (NEAL 548.) See Plants: Uses.
wiliwili,"Native Hawaiian tree (Erythrina sandwicensis) that grows from sea level to 2,000 feet in dry regions on all islands. The wood is the lightest of Hawaiian woods and once was used for surfboards, canoe outriggers, and floats for nets. Seeds were strung in leis. (NEAL 458.)"
wiliwili,Turning under the vines when good growth is noted. Each vine is wili (twisted) around its own base to restrain excess runners. (NP 132.)
hului,"To draw together a bag fish net when full of fish. Also called huli, papa bului."
pepeiao akua,"Tree fungus (Auricularia auricula). Jewʻs-ear, a fungus or touch-wood that grows on dead trees and also on hau and kukui. Used as a delicacy by the Chinese. (A.)"
pepeiao akua,"Edible touchwood or fungus (Auriclaria auriculajudae) that grows from the bark of the trees in damp forests; godʻs ears, Jewʻs-ear. Also called akua pepeiao. Lit., god ear."
kalina,Sardine.
kālina,"Roots of the sweet potato which form at the ends of a vine segment and grow new crops; long vine, as that of a sweet potato."
kālina,Old vines remaining in the ground; long vine. (NP 133.)
hukīki,Perhaps the ūkīkīkī.
pelu,Jackknife. (A.)
pelu,"Doubled; folded over; shut, as a knife; to bend or flex; as a joint. (A.) Hiding oneʻs sins or wrong behavior from a chief. (CMH.)"
nakeke,"A crackling sound in rapid succession is nakeke; paʻapaʻaʻina, the crackling of oily wood on fire, is also applied to the snapping noise of the fire-"
ʻai nui,To eat too much.
ʻai pilau,"To eat filth, rotten food. A word fittingly applied to a sorcerer who prays others to death. (PE.)"
ʻaī haʻa,"Standing but bending the back; hula step danced with bended knees. Lit., style low."
meki,"Nail or spike; an ancient name for iron, modern name is hao. See kia."
hilahila,"Same as the banana, iho-lena, a species free of kapau"
holouka,"To break wind. Makani uka, wind from behind."
naonao,"Winged or flying ant, different species of the family Formicidae. Introduced. See anonanona, nonanona."
akaʻai,"To eat slowly, carefully."
akaholo,To sail or run cautiously.
nunuha,Sullenness is nunuha.
nunuha,"Unsocial, still, sulky, sullen. Applied to persons."
huoi,"To overflow with anger; to be jealous, suspicious."
palama,"Plum; plumber. Pālama, palm, sacred enclosure."
pālama,"Sacred and kapu enclosure, especially for royal women. (PE.)"
palama,"Methley plum (Prunus cerasifera X salicina), an import from Natal, South Africa. It has sweet, small, red-purple fruit. (NEAL 396.) Eng."
Pōʻakolu,Third day of the week. Wenede. Eng.
pua lei,Top leaf or branch of a tree when the lower ones are cut off. (A.) Flowers used in making leis.
kihikau,To give lavishly and until all is gone.
kuaīlo,"To answer a riddle; to declare or explain something enigmatic or mysterious. (A.) Term used by someone who cannot guess the meaning of a riddle. Kuaʻilo! I canʻt guess, tell me. (PE.)"
hai ao,"Sacrifice offered in the daytime as distinct from the hai pō, a night ceremony."
pakelo,"To slip out, as a fish from oneʻs hands."
pakelo,To make an injection; to prepare an enema of hau bark for imbibing.
pakelo,"To slip out of the grasp of a person; slippery, sliding; to thrust, as a spear; to speak, as with a slippery tongue."
pakelo,To escape or slip out to freedom from the grasp of a captor.
huikau,"Confused, mixed-up, without order."
kākaha,Shallow place in the sea; strip of narrow land near the seashore; shoal.
ʻauʻau,"To swim, bathe in water, as a person."
auau,To walk swiftly.
ʻauʻau,Name of a certain stick (aho) to be thatched first in the construction of a heiau; the stalk of the loulu palm made into a spear. (A.)
ʻauʻau,Stalk of the loulu palm made into a spear. Its outer end may have been trimmed with shark teeth.
heau,Place where fishermen set the basket for catching fish.
heau,"Native shrub or tree of Hawaiʻi (Exocarpus spp.), the heau of the sandalwood family. (NEAL 325.)"
mimi,To urinate. Less commonly called mi.
mimi,Urine; water from the bladder.
hiehie,"Neat, tidy, good, lively, distinguished in manner. The word also means proud, as associated with haughty; self-dignified, overbearing."
kumakuma,"Rough or pitted, as the skin after smallpox; ravished, as by leprosy. Also called hākuma."
ʻahu moena,"Fine, figured mat of different colors, usually redbrown or pale brown, used as a body covering in earlier times."
ʻahu moena,"Fine patterned mat, plaited with materials in different colors."
hamohamo,"Name of an office handled by one of the servants of the king; to touch, rub with oil, anoint."
hinuhinu,"Glittering, as polished stones. Bright, shining, splendid."
kapa lau,Covering leaves in which the body of a chief was bound prior to burial.
hīkina,"East, the direction to the back of a person facing to the west."
hikina,"The full form of this word is ka hiki ʻana o ka lā, the coming of the sun, i.e., the east."
hikina,Gentle breeze out of the east.
kuʻi lima,To strike with the fist.
walu,"Oilfish (Ruvettus pretiosus). Can grow up to 6 feet and weigh over 100 pounds. Lives in the 500 to 2,500 foot depth and is caught by hook and line. Edible but unsettling."
walu,Oilfish. See walu. Once called a mackerel.
male,"Young of the parrotfish (Scarus perspicillatus), also called ʻōmale, ʻōmalemale. For the adult fish, see uhu."
polapola,"Bright, as the face of one recovered from illness."
kua nalu,Outside of the surf toward the sea just before it breaks. See poʻi.
poi palaoa,Poi made from flour and water. Sometimes taro poi is added.
paniinoa,Pronoun.
mehameha,"Loneliness, aloneness, solitude. These are the last four syllables of the name Kamehameha I,“the lonely warrior.”"
kanea,Loss of appetite; nausea; slight sickness.
niole,To eat slowly without appetite.
uanaoa,Having no relish for food; to be squeamish at the sight of food; to be sick in the stomach; nausea.
lapalapa,Native genus (Cheirodendron) with six endemic species known as ʻōlapa and lapalapa. It has opposite leaves which flutter in the slightest breeze. Member of the Panax family. (NEAL 652.)
kamumu,the murmuring.
awakea,"Noon; when the sun is at its highest. Name of the god who opened the gate of the sun, Awakea."
poho lima,Palm of the hand. (Isa. 49:16.)
ʻahaʻaina make,Food offered to guests at services for a deceased person.
kapu noho,"Kapu requiring all to sit in the presence of the chief or whenever his food container, bath water, and other articles were carried by."
ʻĀʻāhualiʻi,Dwarf of great strength said to have come from the center of the earth. Progenitor of all dwarfs.
ʻōhiʻaʻai,"Mountain apple (Eugenia malaccensis), a handsome native tree of India and Malaya. In Hawaiʻi it grows in most wet and shady valleys. Dyes are extracted from its leaves (NEAL 636.) Introduced."
ʻōhiʻaʻai,Mountain apple (Eugenia malaccensis). This handsome tree is a native of India and Malaya and was introduced to Hawaiʻi by early Polynesians. In Hawaiʻi it grows to 50 feet in height at elevations up to 1800 feet. Flowers lay a bright red carpet on the ground underneath. The tree starts fruiting when it is six or seven years old. The fruit is eaten both raw and pickled. (NEAL 636.)
kapu,Cap; tub.
kapu,Some of the old words with which prayers were closed—like or probably have a significance similar to the amen which is used in closing Christian prayers.
kapu,"The word kapu gives us the English “taboo.” The kapu system reflects the somewhat secondary role of women in Hawaiian society. In the hierarchy of the gods, a scheme of restrictions and “forbiddens” was evolved to be applied, variously, to all humans. Some kapu restrictions were observed regularly, such as certain fruits or meats being forbidden to women. Other restraints applied to certain intervals of time such as seasons, moon phases, menstrual periods, the annual makahiki, and so on. The kapu also related to the council or assembly of the great chiefs, a social phenomenon demanding silence and quiet respect from all people nearby. Some words coined by the Hawaiians provided for the imposition of a kapu. Other words refer to the breaking, or more properly, the releasing of the kapu. Penalties for breaking the more rigid kapu were severe, with death not an unusual end for the victim or offender. The philosophy of the kapu was of deep significance in the lives of the people. Fundamentally, the system imposed great restraint upon their freedoms as individuals, under threat of penalty. It also provided the dimensions of social relationships serving the needs of the times. ʻaʻe. To break a taboo, violate the law. ʻaʻe ku. To break a law or taboo deliberately. ʻahi. Albacore or yellowfin tuna, fish forbidden to women. (CMH.) ʻai kapu. Rule against men and women eating together in observance of the kapu system. Words which mean release from kapu include ʻainoa, ʻaipūhiʻu, pūhiʻu. ʻaīkū, ʻaiā. To be ungodly in practice; to break a kapu; rejection of Hawaiʻiʻs gods. ʻainoa. To eat; released from kapu. ʻai pūhiʻu. Released from an eating kapu. alahula. Road made along a pali (cliff) traveled by residents but forbidden to strangers. ʻāmama. The kapu is lifted; it is flown away! ʻānoho. Sitting kapu. aualiʻi. Kapu sacred to Kama, ancient chief of Maui. O ka noe kolo aualiʻi kapu o Kama, this small fine rain of the mountains mixed with the thicker of the forest, sacred to Kama. (A.)"
KAPU,The word kapu gives us the English “taboo.” The kapu system reflects the somewhat secondary role of women in Hawaiian society.
kapu,"Prohibited; sacred; consecrated; forbidden; general name of the system of religion in Hawaiʻi based on restrictions, most of which served to hold the commoners in obedience to the chiefs and priests."
nananakea,"Weakly, thin in flesh, pale."
pūʻawa,"Hala, the leaves of which were made into mats. The leaves are called pūʻawa when they are young and most fit for mats."
puawa,"Guava (Psidium guajava). Grows on a small evergreen tree native to tropical America. The outside of the fruit resembles a lemon, while the pulp is cream colored or solid pink, with numerous hard seeds, and is pleasantly acidic. Jelly, jam, and juice are made from it. It is about equal to an orange in vitamin C content. (NEAL 632.)"
pūʻawa,Root of the ʻawa plant.
awa kalamoho,"Very large awa, milkfish (Chanos chanos). An important fish raised by aquaculture in ponds in Asia. See kala-moho, kalamoku."
nakue,"Cheerful, thrilled, hopeful; diligent in business. (A.)"
nakue,"Diligent in business; active, not lazy."
laikini,License.
hoene,Medicine for abortion; abortion; to use a douche or enema for cleansing purposes.
hukilau,"Gourd calabash for storing clothing, kapa, food."
wehiwehi,To be deep blue or black; to have black stripes.
puakai,Kapa dyed red with the juice of the noni to which coral lime has been added.
puakaʻi,Kapa dyed with red coloring from noni juice.
pākuʻikuʻi,Net laid in a coral reef into which fish were driven by beating the water; stick used to drive the fish. See ākuʻikuʻi.
pākuʻikuʻi,To splice or join timbers to make required lengths.
pākuʻikuʻi,"To beat against, to be contrary to, as a contrary wind."
pepehi,"Surface of a kapa beater formed of deep grooves, with the wide ridges rounded like an inverted U. Sometimes used as the name of the beater."
pepehi,"To strike, hit, beat, kill."
mouo,Buoy or float for a net.
uhiuhi,"To thatch a house with banana leaves, a poor material for such use."
uhiuhi,Endemic leguminous tree (Mezoneuron kavaiense). (NEAL 435.) See Plants: Uses.
uhiuhi,"Endemic leguminous tree (Mezoneuron kavaiense). A beautiful tree, it grows to a height of 30 feet, its trunk reaching 1 foot in diameter. The tree is scarce on Kauai, its first home. It inhabits the leeward side of the islands, especially lava fields. On Maui, above Kaupō, it is called kea. Its wood is extremely hard, close-grained, and almost black. Bark and young leaves were used for purifying the blood, the wood for spears and the holua (sleds). (NEAL 435.)"
maiko,"Blueline surgeonfish (Acanthurus nigroris). A dark brown, shallow water fish that matures at about 10 inches."
luhea,"Sesbania tomentosa. Listed as an endangered species. Grown in Waonahele, Hawaiian garden, Kamehameha Schools campus. Ka lau o luhea o ka ʻōhai o Mānā, the drooping leaves of the ʻōhai of Mānā [Kauaʻi]. (KILO.)"
manene,Affected with dizziness in walking.
makahiki,Annual festival in memory of Lonoʻs wife. (CMH.)
koali,"Morning-glory (Ipomoea, spp.), generally herbs with twining stems and erect shrubs; the convulvus plant. Used as a cathartic for wounds, fractures, and injections. (NEAL 703.)"
koali,"Morning glory vine (Ipomoea spp.), a tough perennial, bitter to the taste. Pounded stems and roots are used to relieve pains and aches. It may be too strong as a cathartic. Hawaiian legends speak of the use of the vine as a rope. The vines were used for kōkō (nets) and lele koali (swings). (NEAL 703.)"
koali,"Morning glory vine (Ipomoea spp.). It numbers nearly twenty species in Hawaiʻi in both annual and perennial forms, some of which, including the sweet potato, have swollen roots. The name of the genus, Ipomoea, refers to their twining habits. (NEAL 703.)"
pūlumi,Broom.
pūlumi,Broom; to sweep.
kuaka,Quart.
lipo,"Deep water in the sea. Moana lipo loa, blue or black from the depth of the sea."
loke,"Rose, rosy. Eng."
loke,"Rose, rosy."
loke,"Rose (Rosa spp.), a low altitude favorite in Hawaiʻi, but it needs care: fertilizer, pruning, and regular spraying. A few varieties grown in Hawaiʻi include the China rose with crimson or pink flowers, the green rose with narrow green leaves for petals, and a white rose with pink forms. The flower of Maui is the double “a” pink or the Damask rose, known as lokelani. (NEAL 394.)"
keni,"Small change, money."
holina,Haul in!
holina,"Haul in!, as applied to fish or sails."
melekule,Marigold.
melekule,Pot marigold (Calendula officinalis). (NEAL 855.) See Plants: Uses.
melekule,"Pot marigold (Calendula officinalis), a hairy, branching, variable annual up to 2 feet in height. A native of southern Europe, it is grown for its flowers, the heads of which are used to flavor stews. Melekule is the Hawaiian equivalent for marigold, but it applies only to the generic word, Calendula. (NEAL 855.)"
kelikoli,Territory.
konekonea,Convalescing; restored to health.
pahi,"Canoe, in Tahitian. (A.)"
pahi,Knife; any knifelike cutting tool.
ʻaihue kanaka,To kidnap; one who kidnaps.
pale keiki,One who acts as a midwife; to deliver a child. (Kin. 38:28.)
pale keiki,Midwife.
Ku-kāhi,"Third night. This word (and those that follow, Kulua, Ku-kolu, and Ku-pau) is one of the four kapu days of Kū. On this day a man is sacrificed; it is also the day of a very low tide."
apo hao,Formerly the kingʻs guard; one of the followers of the king.
pukapuka,"Full of holes, cracks, chinks. ʻEke pukapuka, a bag full of holes. (Hag. 1:6). Porous stone; pockmarked."
kipa,"Name of a medicine given to a mad man. See pēkaʻa, pipā."
noʻu,"Native banana growing in small bunches of plump, round fruit. Edible, cooked or raw. (PE.)"
noʻu,"To eat in large mouthfuls, eat greedily."
nou,To throw a stone; to cast stones.
nou,Servant born of a common person and a kauwa ʻaumakuā. (A.)
nou,"To blow hard, as a gale of wind; puff or blast of wind."
huahekili uka,Small native naupaka (Scaevola kilaueae). A shrub found only on Mauna Loa and most commonly around Kīlauea Volcano. Formerly used to dye kapa. Also called papaʻa hekili. (NEAL 819.)
nome,To munch along.
nika,"Nigger, vulgar term for a negro; black."
nika,"Nigger, formerly called pāʻele, is a sweet potato of Kona with broad, deeply indented five-point leaves, green veins, white flesh when raw and dark after cooking. (HP 142.)"
koeʻā,"Self-willed, disobedient, taciturn, indolent."
mokomoko,"Boxing match, hand-to-hand fighting, scheduled for the first day of the year. See kahua mokomoko."
paika,To fight; a fight.
niuniu,"Skull, head."
kuhi,Cookie.
kuhi,Motions with the hands and arms in dancing the hula.
kumulani,Horizon; bottom of the sky.
ʻapoʻapo,Kind of net suspended in a canoe in deep-sea fishing (ho ʻolewalewa). (CMH.)
apoapo,Hill of potatoes.
poli,"A slight hollow, as the lap when sitting; bosom. (Ruta 4:16.)"
weleweka,"The coleus (Coleus blumei), an ornamental perennial from Java. Weleweka means velvet in English. (NEAL 734.)"
weleweka,"Coleus (Coleus blumei), an ornamental perennial from Java. Weleweka comes from the English velvet. (NEAL 732.)"
hame,Ham.
hame,Two native species of Antidesma. (NEAL 500.) See Plants: Uses.
hame,"Two native species of hame (Antidesma) bear much fruit. Hawaiians used the hard, brown wood for anvils on which to scrape olonā fiber. Berries were used to color kapa red. The wood is very resistant to shipworms, the best according to Dr. C. H. Edmondson. (NEAL 500.)"
akeloa,Spleen.
memeki,Anger.
kuakoko,Pains of childbirth; to travail. (Isa. 23:4.)
kuakoko,"Pain, distress, as a woman in childbirth."
pona,"Joints, as of the spine and fingers."
pona,That part of a stalk of sugarcane between the joints; the joints themselves of sugarcane or bamboo.
kahaapo,"Parentheses, brackets."
mōhihihi,"Herbaceous vine (Vigna marina), possibly from the Eastern Hemisphere. Its yellow flowers are ½ inch long; pods are 2 inches long by ¼ inch thick with three to six brown, ovoid seeds. (NEAL 467.) Also called ʻōkole makili. See nanea, pūhilihili"
makimaki,"Balloonfish (Arothron hispidus). This fish, inhabiting the shoreline and moderate depths, may grow to 20 inches. It has an inflatable body and is poisonous—not for eating. See ʻoʻopu hue."
keiki papa,"Natives of descendants born in the same place, in contrast to malihini (stranger)."
keiki papa,Natives of descendants born in the same place. Con- trasts with malihini (stranger).
pihipihi,"To skip stones. See pākā, pākiki."
kualapehu,Officer in the kingʻs train; pugilist.
kualapehu,Officer in the kingʻs train; a personal defender; pugilist.
papakema,Baptism.
kikiko,"Dotted; spotted, as on a kapa."
kikiko,To tattoo.
lipi,"Sharp, tapering down, as the edge of an axe; sharp mountain ridge."
lauwili,"Changeable, as the wind; turning this way and that, as leaves in the wind; hence, fickle, inconstant, unstable; to be double-tongued or double-minded."
lauwili,"To turn or whiffle about, as the wind; whirlwind. Short form of makani lauwili."
pōpōhe,"See hilahila, iho-lena."
maiele,Small shrub (Styphelia spp.). (NEAL 663.) See Plants: Uses.
maiele,"Small shrub (Styphelia spp.) found chiefly in Australia, New Zealand, and Hawaiʻi, where it is called maiele or pūkiawe. It is common near Kīlauea Volcano. Hawaiians add its bright fruits to leis. In ancient times the wood was used for cremating outlaws. Also the smoke from the burning wood freed a chief from a kapu so he could mingle without harm with his people. (NEAL 663.)"
moehewa,Sleep walker; nightmare.
maninini,Middle stage of the manini young.
hana wale,To work gratuitously; to do for the sake of doing; a benefaction.
pumehana,"Warm, warmhearted, warmth of feeling or attachment. Me ke aloha pumehana, with warm aloha."
lama,Two native species (Diospyros synonym Maba) are forest trees. (NEAL 674.) See Plants: Uses.
lama,"Forest trees, both native species of Hawaiʻi (Diospyros synonym Maba). The hard, brown-red wood was highly prized by the ancient Hawaiians who used it in building temples. A piece of it, wrapped in yellow kapa, was used in the temple of Laka, goddess of the hula. Lama means light. (NEAL 674.)"
ʻanini,Awning. Also called pale lā.
hulipahu,"Second mate of a vessel. Lit., binnacle turner. (PE.)"
ʻālaʻapapa,Long cloud formation.
ālaʻapapa,Type of ancient dramatic hula.
papa hehi,See hula papa hehi.
