word,definition
Honopū,"1. Beach, surf site, Nā Pali, Kauaʻi. One of five beaches within Nā Pali Coast State Park and the most photographed of these beaches. The beach is actually two large pockets of calcareous sand at the base of a sea cliff. Honopū Valley is above the sea cliff, approximately 150 above sea level. The pocket beaches are separated by a wave-cut sea arch approximately 65 feet high and 200 feet wide, fronted by shallow sandbars, and backed by vegetated dunes. A waterfall on the sea cliffs falls into the backshore and runs through the arch. The surf site is a shorebreak on the sandbars. 2. Bay, southwest shore, Lānaʻi. Site of the Nānāhoa Islands. Lit., conch bay."
Kumimi,"Point, fishing site, Waialua, Molokaʻi. Also known as Maurice Point. Name of a type of crab."
Mauna Kea,"1. Beach, beach park, surf site, Kawaihae, Hawaiʻi. Long calcareous sand beach with a shallow sandbar that fronts the Mauna Kea Beach Hotel. The hotel opened on July 24, 1965, the first of the large coastal resorts between Kailua and Kawaihae. It is named after Mauna Kea, the highest mountain on the Big Island and in Hawaiʻi at 13,796 feet above sea level. The surf site is normally a shorebreak on the sandbar, but during high surf another surf site develops in the middle of the bay. The beach park is at the south end of the beach. Also known as Kaunaʻoa Beach. 2. Pond, Pohoʻiki, Hawaiʻi. Geothermally heated brackish-water pond in Ahalanui Beach Park. The name is from a former owner of the property. Also known as Hot Pond, Millionaire's Pond. Lit., white mountain (probably for the snow on its summit during the winter)."
Piko,"Point, Hāmākua Poko, Maui. Also known as Hāmākua Poko Point. Lit., navel, umbilical chord."
Lumahaʻi,"1. Beach, Lumahaʻi, Kauaʻi. Long, wide calcareous sand beach at the base of heavily vegetated sea cliffs; one of the widest beaches on Kauaʻi. Lumahaʻi Stream crosses the north end of the beach. Noted for its beauty, Lumahaʻi has been the subject of many paintings and photographs and has<br>provided the background for many advertisements, commercials, and movies, the best known of which was South Pacific in 1958. Also known as Nurses Beach. 2. Estuary, stream,<br>Lumahaʻi, Kauaʻi. The stream and estuary are at the north end of the beach and are noted for their waterbirds and ʻoʻopu, or native goby fish. ʻOʻopu spawn in mountain streams and their larvae are washed into the sea, where they spend the early part of their juvenile phase. The fish return to the mountain streams, where they grow into adulthood and live the rest of their lives. In addition to being one of the few freshwater fish that spends part of its life in the ocean, the goby is the only fish in the world that makes its way upstream by swimming and climbing. Gobies have suction disks on their chests that allow them to hold onto rocks while their back fins propel them upward."
Kāhalahala,"Beach, Lumahaʻi, Kauaʻi. East end of Lumahaʻi Beach. Popular swimming site during the summer months. Lit., the complaint."
Manner's,"Beach, Kahe, Oʻahu. During World War II, the navy constructed a small recreational complex at the west end of Kahe Beach. After the war, in 1946, Francis J. Manner of Waiʻanae leased the land and the buildings from Campbell Estate, and that section of the beach was called Manner's Beach."
Kanaloa,"Dive site, Kanaio, Maui. At Kanaloa Point between La Pérouse and Nuʻu Bays. Kanaloa is the name of one of the four primary gods."
Oea,"Beach, Kapuʻa, Hawaiʻi. Small beach of calcareous sand,<br>lava fragments, olivine, and coral rubble at the head of a small<br>inlet. Habitation ruins are mauka of the inlet. The name of a<br>star."
Likelike,"Dive site, wreck, Keaweʻula, Hawaiʻi. An interisland steamer bound for Māhukona with a hold full of coal for the Kohala Sugar Company Railway, the Likelike sank in 1897 and was rediscovered by scuba divers in 1976. A 592-ton wooden steamer built in 1877 by Dickie Brothers, a San Francisco shipbuilder, she was named for Princess Miriam Likelike Cleghorn (1851-1887), who was her sponsor and a passenger on the maiden voyage to Honolulu. Princess Likelike was married to Archibald Cleghorn, and they were the parents of Princess Kaʻiulani.<br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Kaimana Hila,"Crater, Waikīkī, Oʻahu. British sailors originally called Diamond Head ""Diamond Hill."" Hawaiians pronounced<br>it ""Kaimana Hila."" Lit., diamond hill (English)."
Dolphin,"Lagoon, South Kohala, Hawaiʻi. Saltwater lagoon with a calcareous sand beach that houses Atlantic bottlenose dolphins at the Hilton Waikoloa Village. It was completed in 1988 with the opening of the resort.<br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
ʻAwahua,"Beach, Kalaupapa, Molokaʻi. One of five beaches on the Kalaupapa Peninsula. Long, wide detrital sand beach at the foot of the Kalaupapa Trail on the west side of the peninsula. Also known as Black Sands Beach, Ke One Neʻe o ʻAwahua, and Puahi. Lit., bitterness."
ʻĀhua,"Reef, Hickam Air Force Base, Oʻahu. West of Hickam Harbor and off Fort Kamehameha housing. Remnant of the large reef that was dredged during the 1940s during the construction of the seaplane runways in Keʻehi Lagoon and at ʻĀhua Point, filled in the 1970s to accommodate the Reef Run-way, and dredged in the 1970s to construct the Hickam Harbor Channel. The remnant of the reef lies between Hickam Harbor Channel and Pearl Harbor Channel. Near shore the reef is a shallow tidal flat that is a popular fishing and reef-walking site.<br><br>Literally, heap.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Miki,"Fishing site, point, Kalaeloa, Oʻahu. Rocky point near the east boundary of Campbell Industrial Park. Named after a Japanese fisherman from ʻEwa Plantation.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Hulu,"Island (1.5 acres, 80 feet high), Waiheʻe, Maui. Part of the Hawaiʻi State Seabird Sanctuary.<br>Literally, feather.<br> Nā Lepili <br> Tags: Maui <br> Papa helu loli"
ʻŌnini,"Beach, channel, reef, Lāʻie, Oʻahu. North section of Laniloa Beach adjacent to Lāʻie Point. The smaller of two sand pockets on Laniloa Beach that are good for swimming. Also known as Clissold Beach. Lit., slight breeze."
Ledge,"Fishing site, North Shore, Oʻahu. Ledge that closely follows the 40-fathom (240-foot) contour line between Kahuku and Kaʻena Points. Fishing boats troll the Ledge, especially for ono. Also known as Ono Ledge."
Pine Tree,"Surf site, Ukumehame, Maui. A single ironwood tree is onshore. Ironwoods in Hawaiʻi are commonly called pine trees because their seeds resemble miniature pinecones. Also known as Lone Pine.<br> Nā Lepili <br> Tags: Maui <br> Papa helu loli"
Hālona,"Blowhole, Hawaiʻi Kai, Oʻahu. Blowholes are narrow chimneys that connect lava terraces to sea caves or lava tubes below them. Waves rolling into the sea caves or lava tubes force a powerful rush of compressed air, spray, and white-water through the chimneys that erupts on the terraces as spectacular fountains. Blowholes are sometimes called ""spouting horns"" because of the loud roaring noises created by the rushing air and water coming up the chimney. The blowhole at Hālona Point is one of Oʻahu's famous visitor attractions.<br>Cove, Hawaiʻi Kai, Oʻahu. Small cove west of the blowhole with a pocket of calcareous sand. Also known as Cockroach Bay or Gulch, From Here to Eternity Beach, Eternity Beach.<br>Point, Hawaiʻi Kai, Oʻahu. Rocky point at the west end of Sandy Beach that is a popular visitor stop for the blowhole and for viewing the island of Molokaʻi.<br><br><br>Literally, [a] lookout.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Turtle,"1. Bay, Kahuku, Oʻahu. Turtles commonly feed in the bay, so former area residents named it Turtle Bay. The name predates the completion of the hotel in May 1972. A ban on catching all sea turtles has been in effect in Hawaiʻi since July 1978, when the green sea turtle was placed on the list of threatened species under provisions of the Endangered Species Act. As a result of the ban, many turtles are found in the bay and elsewhere on the North Shore. 2. Beach, Mākaha, Oʻahu. West of Mauna Lahilahi. Also known as Keawaiki, Papaoneone. 3. Island, Kāneʻohe, Oʻahu. Off the north end of Mōkapu Peninsula near Pyramid Rock. The outline of the island resembles a turtle shell. Also known as Kekepa, Turtleback Island."
Back,"Channel, Hanalei, Kauaʻi. Small sand-bottomed channel into Hanalei Bay through the reef off Puʻu Poa Beach. This is a secondary or ""back"" channel in deference to the nearby primary channel into the bay at the Hanalei River mouth."
Kumukahi,"1. Light, point, Puna, Hawaiʻi. Easternmost point of the Big Island and, therefore, of the Hawaiian Islands. Small black sand storm beaches, or pockets of cinder on the sea cliffs, are found here. Some of these are green sand beaches, or black sand mixed with olivine. Lava from the 1960 Kapoho eruption added 3 miles of new shore at Kumukahi and nearly overran the light, stopping only a few feet away. 2. Channel, Niʻihau. The channel between Lehua and Niʻihau. Lit., first beginning or origin."
Huelo,"Island (3.1 acres), Waikolu, Molokaʻi. Part of the Hawaiʻi State Seabird Sanctuary. Lit., tail end, last."
Kaiehu,"Beach, point, Moʻomomi, Molokaʻi. Long calcareous sand beach that adjoins Kaiehu Point and that borders the sand dunes of Keonelele. Lit., sea spray."
Shark,"Island, Mākaha, Oʻahu. Small rock island on the east side of Mauna Lahilahi.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Army,"Beach, Waiʻanae, Oʻahu. Same as the Waiʻanae Kai Military Reservation.<br>Museum, Waikīkī, Oʻahu. Same as U.S. Army Museum.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
"Box, The","Surf site, Mokulēʻia, Oʻahu. Off Owen's Retreat, a beach vacation rental complex adjacent to the west end of Mokulēʻia Beach Park. The name was introduced by Australian surfers who compared the waves here to The Box in Australia, a surf site south of Perth famous for its steep, dangerous waves that break on an extremely shallow reef. Also known as Middles, Straight Outs."
Liʻiliʻi,"Dive site, island, south coast, Kahoʻolawe. An abbreviated form of Kahoʻolaweliʻiliʻi. Lit., small."
Naue,"Coastal plain, Hāʻena, Kauaʻi. Shore area around Camp<br>Naue that was famous for its large grove of hala, or pandanus<br>trees. The grove is mentioned in many chants and songs. Lit.,<br>to move."
Blowhole,"1. Blowhole, Hawaiʻi Kai, Oʻahu. Same as the Hālona Blowhole. 2. Dive site, Hawaiʻi Kai, Oʻahu. Off Hālona Blowhole. 3. Surf site, Mākaha, Oʻahu. Named for a hlowhole at Mākaha Point that is now filled in with rocks. During big, ""point surf"" days, the takeoff in line with the blowhole was called thus. 4. Surf site, Waikīkī, Oʻahu. Between Canoes and First Break. During a big south swell, sand from the ocean bottom boils to the surface here with a blowhole-type action."
Aliʻi,"1. Fishpond, Kaunakakai, Molokaʻi. 2. Beach, Haleʻiwa, Oʻahu. Same as Haleʻiwa Aliʻi Beach Park. Lit., chief."
Hoʻokipa,"1. Beach park, Pāʻia, Maui. Pocket beach of calcareous sand beach fronted by a reef shelf. Built in 1933, the park was<br>made famous throughout Hawaiʻi by Alice Johnson, a resident of Kūʻau and a singer with the Royal Hawaiian Band. In 1937, Johnson wrote and popularized the song ""Hoʻokipa Park Hula,"" now a hula standard. Originally a surf site, Hoʻokipa became the premier windsurf site on Maui's north shore in the 1970s when the sport moved to Maui from Oʻahu. Hoʻokipa is now regarded as a world-class site for windsurfing competition, especially wave jumping and surfing. 2. Surf site, windsurf site, Pāʻia, Maui. Hoʻokipa is the overall site name, and there are at least five individual sites off the beach park. From east to west they are: Pavilions, Middles, Green Tree, H-Poko's, and Lanes. The first two are primarily surf sites, and the last three are primarily windsurf sites. Lit., hospitality."
Bean's,"Beach, Honokokau, Hawaiʻi. Several small pockets of calcareous sand and coral rubble in the lava shore north of Old Kona Airport State Recreation Area. Captain Beans Beans (his personal ehoice for his legal name) was a tour boat operator who leased the Queen Liliʻuokalani Trust's campsite at Papawai for snorkeling and picnic tours in the 1960s and early 1970s. During that period the beach was named Bean's Beach. Although Beans sold his snorkeling business and concentrated on glass bottom boat tours and dinner cruises until his death in April 1983, the beach is still known by his name. Also known as Papawai, Pāwai."
Pōhaku,"Park, Honokeana, Maui. Small roadside park on a low sea cliff that overlooks S-turns, a surf site. In 1992 Maui Land and Pine donated the strip of land that comprises the park to the county. Also known as S-turns. Lit., rock. The park's shore is primarily rocky."
Twin,"Islands, Kailua, Oʻahu. Two, or ""twin,"" prominent islands off the east end of Lanikai Beach in Kailua. Also known as the Mokulua Islands."
Pāwai,"Bay, snorkeling site, scuba site, North Kona, Hawaiʻi. Several small pockets of calcareous sand and coral rubble at the head of a small bay at the border of the Old Kona Airport State Recreation Area and the Liliʻuokalani Trust's campsite, Papawai. Although this bay is commonly known as Pāwai, research by the Liliʻuokalani Trust has determined that Pāwai is an abbreviation of Papawai. The trust uses the name Papawai. Also known as Bean's Beach. Lit., water stratum."
Nīnole,"Beach, cove, Punaluʻu, Hawaiʻi. Nīnole Cove is a small<br>beach park seaward of the Seamountain Golf Course. The<br>rocky shore has several small inlets, some of which have small pockets of black sand, and a spring-fed pond, Pūhau. On April 2, 1868, an extremely violent earthquake in Kaʻū generated a local tsunami that destroyed the coastal villages of Punaluʻu, Nīnole, Kāwā, and Honuʻapo. At Nīnole a man named Holoua and his wife escaped from their home and ran for higher ground, but as they ran Holoua remembered that he had money in the house. He turned and ran back to get it. As he entered his house, a wave of the tsunami struck, first carrying the house a short distance inland and then out to sea as it receded. Holoua ripped a plank from the collapsing structure, jumped into the ocean with it, and surfed the next incoming wave to shore and safety, the only person to have ever surfed a tsunami wave. The villagers on the hillside witnessed his ride, and it was reported in the April 29, 1868, edition of the Hawaiian Gazette. Lit., bending."
Captain Cook,"Monument, Kaʻawaloa, Hawaiʻi. Monument erected at Kaʻawaloa on the north side Kealakekua Bay at the site where Captain James Cook was killed. The monument is a 27-foot white obelisk surrounded by twelve metal posts linked by chains. The plaque on the obelisk reads: “In memory of the great circumnavigator Captain James Cook, R.N., who discovered these islands on the 18th day of January AD 1778 and fell near this spot on the 14th day of February AD 1779. This monument was erected in November AD 1874 by some of his fellow countrymen.” A second plaque at the jetty fronting the monument reads: “The Commonwealth of Australia in memory of Captain James Cook, R.N., the discoverer of both Australia and these islands erected this jetty.” A third plaque at the site reads: “In commemoration of the 200th anniversary of the arrival in the Pacific Ocean of Captain James Cook, R.N., on his voyage of discovery 1768-1771 in the bark Endeavor. Presented by Swedish American Line on the occasion of a visit by M.S. Kungsholm to Kealakekua Bay, April 1st, 1969.”<br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Koki,"Beach park, surf site, Hāna, Maui. Small calcareous sand beach on the south side of Ka Iwi o Pele, a cinder cone of the Hāna Volcanic Series. The beach park was developed during the late 1960s as a community service project by Hāna Post 3860 of the Veterans of Foreign Wars (VFW) and their women's auxiliary. The surf site is a shorebreak on a sandbar.<br><br>Literally, successful or the epitome.<br><br> Nā Lepili <br> Tags: Maui <br> Papa helu loli"
Pāpaʻi,"Beach, Puna, Hawaiʻi. Narrow, crescent black and green<br>sand beach fronting a coconut grove and the ruins of the former fishing village of Pāpaʻi. It was here in 1793 that King Kamehameha I lead a small raiding party in an attack on the village.<br>Leading his warriors, Kamehameha leaped out of his canoe<br>and gave chase to several fishermen, but as he ran, he stepped<br>in a crevice in the lava, catching his foot. One of the fishermen picked up a canoe paddle and broke it over Kamehameha's head. By this time other men from the village were arming themselves and were coming to assist, so Kamehameha's warriors freed him, and they retreated. Years later, after Kamehameha had successfully united all the Hawaiian Islands, he visited the town of Hilo. Members of his retinue, still incensed that a commoner had struck the king and had not been punished, rounded up the fishermen at Pāpaʻi who had attacked Kamehameha, brought them before the king, and demanded their execution. Kamehameha answered these demands with a pardon in the form of the now legendary decree known as the Law of the Splintered Paddle."
Oneʻula,"Beach park (30 acres), ʻEwa Beach, Oʻahu. Narrow calcareous sand beach at the west end of Pāpipi Road. Lit., red sand."
Hamburger,"Rock, Keawaʻula, Oʻahu. Jagged rock in the Yokohama surf site that is exposed at low tide. If surfers wipe out on the rock and are severely lacerated, their lacerations resemble ground beef, or ""hamburger.""<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Pōkole,"Fishpond, Kahaluʻu, Oʻahu.<br><br>Literally, short.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Makaʻi,"Fishing site, Waipiʻo, Maui. At the base of the sea cliffs at the north end of Waipiʻo Bay."
ʻĀweoweo,"Beach park (1.4 acres), surf site, Mokulēʻia, Oʻahu. The park was named for the street that leads to it from Waialua Beach Road. The surf site is off the beach park and is also known as Au Street, Pyramids. Literally, bigeye or scad fish (Priacanthidae family). The streets in this subdivision are named for Hawaiian fish.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Paliuli,"Point, west coast, Niʻihau. Large basalt point bisected into<br>twin sea cliffs by a small pocket of calcareous sand. The point<br>separates Puʻuwai and Kiʻekiʻe Beaches and fronts Puʻuwai<br>village, the only inhabited village on the island. Lit., green<br>cliff. A legendary land of plenty and joy."
Māʻili,"1. Beach park (39.6 acres), Māʻili, Oʻahu. Park on the shore that fronts most of Māʻili, from Māʻili Point to Māʻiliʻili Stream. 2. Point, Māʻili, Oʻahu. Rocky, undeveloped point that separates the communities of Nānākuli and Māʻili. Also known as Obake Point. Lit., lots of little pebbles. Māʻili is a contracted form of Māʻiliʻili and is commonly mispronounced ""Maile."
Pentagon,"Dive site, ʻAnaehoʻomalu, Hawaiʻi. Reef, arches, and caverns from 25 to 50 feet. Marked by a mooring buoy. Also known as Pentagon Arches, Pentagon Pukas, and Penthouse.<br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Coconut,"1. Coast, Kapaʻa, Kauaʻi. Name introduced by the visitor<br>industry to identify the coast from Wailua to Keālia. 2. Island,<br>Hilo Bay, Hawaiʻi. A small, flat island in Hilo Bay that is a<br>public park. The island is connected to the Waiākea Peninsula<br>by a footbridge and has been a popular picnic site in Hilo since<br>the late 1800s. Coconut trees have been on the island at least<br>since the early 1800s. Reverend Charles Stewart, who was<br>aboard the HMS Blonde when it entered Hilo Bay in 1824,<br>identified the island as ""Cocoanut [sic] Island"" in his journal.<br>Also known as Mokuola. 3. Island (28.8 acres, including 6.5<br>acres of enclosed lagoons), Kāneʻohe Bay, Oʻahu. Christian<br>Holmes, heir to the Fleischmann Yeast fortune, bought the<br>12-acre island from Bishop Estate in 1933. Over the years he<br>added 16 acres to the island, building a palatial home on it<br>and dredging the surrounding coral reef to create lagoons, fishponds, and a small boat harbor. California businessman Edwin<br>W. Pauley bought the island in 1946 and in 1947 invited the<br>University of Hawaiʻi to establish a marine field station here.<br>In 1965, Pauley donated the money to build the Hawaiʻi Institute of Marine Biology's original laboratory on the island. Although Pauley died in 1981, a generous gift from the Pauley Foundation in 1996 allowed the University Foundation to purchase the island and to build a new marine science center and laboratory, the Edwin W. Pauley Marine Laboratory. The island is landscaped with coconut trees, inspiring its popular name, and is surrounded by 64 acres of reef designated by the state as the Hawaiʻi Marine Laboratory Refuge. Also known as Moku o Loʻe."
Lalakea,"Pond, Keaukaha, Hawaiʻi. Spring-fed inlet at the head of Puhi Bay in Keaukaha Beach Park. The springwaters are always cold, giving the pond its popular name, Cold Pond. Name of a kind of shark."
Hoaloha,"Park, Kahului, Maui. Beach park on the shore of Kahului Harbor that was developed, landscaped, and named under the guidance of Helen Toms (1910-1990). In 1970, as the charter president of the newly formed Soroptimist Club, Toms suggested to the members that the club improve the site as a community service project. They agreed, and the park was opened on Kamehameha Day, June 11, 1971. Hoaloha means ""friends"" and was chosen to recognize the united efforts of the community to create the park. Literally, beloved companion.<br> Nā Lepili <br> Tags: Maui <br> Papa helu loli"
Māʻalaea,"1. Bay, beach, Māʻalaea, Maui. Māʻalaea Bay is an important part of the Hawaiian Islands Humpback Whale National Marine Sanctuary. Although humpbacks are seen throughout the islands, they concentrate in the waters between the four islands of Maui County, where they calve, nurse, and mate. Māʻalaea Beach is a narrow calcareous sand beach approximately 3 miles long and backed by low dunes at the head of the bay. The northeast end of the beach is also known as Sugar Beach. 2. Small boat harbor, Māʻalaea, Maui. Constructed in 1952. Facilities include eighty-nine berth/moorings, a ramp, a drydock, and a vessel washdown area. 3. Surf site, Māʻalaea, Maui. On the northeast side of the entrance channel to the small boat harbor. The steep, hollow, plunging waves here form one of the longest and fastest rides in Hawaiʻi and possibly in the world. Surfer Magazine (established in 1960) has rated it as one of the ten best waves in the world and the fastest-breaking right in the world. Also known as Māʻalaea Pipeline, Pipeline. 4. U.S. Coast Guard station. On the shore of the small boat harbor. 5. Beach, Hālawa, Molokaʻi. The westernmost of the two beaches in Hālawa Valley that is used as an anchorage and boat launching site. Lit., ocherous earth beginnings. Māʻalaea is a contracted form of Makaʻalaea."
Secret,"1. Beach, surf site, Kalāheo, Kauaʻi. Small pocket of calcareous sand at the mouth of a small gulch west of Kalāheo Gulch. The surf site is a shorebreak on the beach. 2. Beach, surf site, Kīlauea, Kauaʻi. A 3,000-foot-long, 75-foot-wide calcareous sand beach fronted by a wide sandbar on the west side of Kīlauea Point. The beach can only be seen on land from Kīlauea Point, so until the point was opened to the public in 1974 as Kīlauea Point National Wildlife Refuge, the existence of the beach was a ""secret,"" known only to island residents. The surf site is a shorebreak on the sandbar. Also known as Kauapea Beach. 3. Island, Kualoa, Oʻahu. On the outer edge of Mōiliʻi Fishpond. A small calcareous sand beach that accreted here against the outer wall of the fishpond has created a secluded ""island."" Kualoa Ranch, the owner of the fishpond, named the beach and uses it as a private beach club."
Manawai,"Landing, Waipiʻo, Mauai. Landing for fishing canoes on the boulder beach in Waipiʻo Bay. Lit., water branch. The stream splits into two branches."
Kokoiki,"North Kohala, Hawaiʻi. Birthplace of Kamehameha I (1758?-1819) and one of many sites in Hawaiʻi associated with the life of the king who unified the Hawaiian islands. Lit., little blood (for the afterbirth)."
Kākiʻo,"Beach, fishing site, Kahuku, Hawaiʻi. Small pocket of calcareous sand in the otherwise rocky shore of the 1887 lava flow. Lit., skin rash or sore."
Mākua,"Beach, cave, dive site, surf site, Mākua, Oʻahu. Calcareous sand beach that fronts Mākua Valley and that is part of Kaʻena State Park. Mākua Cave is a large lava tube on Farrington Highway near the south end of the beach. It is also known as Kāneana Cave. The dive site is off the south end of the beach and includes a ridge, two small pinnacles, and a channel at 45 feet. The surf site is also off the south end of the beach. Literally, parent.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Lāʻie,"No base definition, only supplemental content.<br>1. Bay, beach, Lāʻie, Oʻahu. Calcareous sand beach on Lāʻie Bay, the wide bay between Lāʻie and Kalanai Points.<br>2. Beach park (4.5 acres), Lāʻie, Oʻahu. Calcareous sand beach on Lāʻie Maloʻo Bay between Pali Kiloiʻa and Kōloa Stream. Also known as Pahumoa, Pounders.<br>3. Landing, Lāʻie, Oʻahu. Remnants of the former interisland steamer landing at the north end of Lāʻie Beach Park.<br>4. Point, Lāʻie, Oʻahu. Long limestone point in the center of Lāʻie. Also known as Laniloa.<br><br>Literally, ʻie vine leaf. Lāʻie is short for lau ʻie. The vine is a symbol of royalty. All of the Lāʻie sites were named for a beautiful legendary princess, Lāʻie, who was hidden as a child in a secret chamber in a river-bank. The chamber was accessible only through an underwater entrance.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Mamalu,"Bay, Punaluʻu, Oʻahu. Bay off the former Punaluʻu Landing near the mouth of Punaluʻu Stream. Lit., shady."
Ulukou,"Beach, Waikīkī, Oʻahu. Section of Waikīkī Beach where the Moana Hotel was built. Lit., kou tree grove."
Kuapā,"Fishpond, Hawaiʻi Kai, Oʻahu. Huge fishpond that was converted into Hawaiʻi Kai Marina by Henry J. Kaiser in the 1950s. The original pond covered 523 acres, and its longest wall extended 5,000 feet. Literally, fishpond wall.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Lāʻieikawai,"Pools, Keaukaha, Hawaiʻi. Cluster of sand-bottomed, brackish-water pools that are used as swimming pools in Lehia Park. Lāʻieikawai was a legendary person, a wife of Leleiwi.<br><br>Literally, ʻie vine leaf of the fresh water.<br><br> Nā Lepili <br> Tags: Hawaiʻi <br> Papa helu loli"
Kaluakoʻi,"Shore, west coast, Molokaʻi. Shore of the Kaluakoʻi ahupuaʻa, or land division, that includes the Kaluakoʻi Resort and Kepuhi Beach. Literally, the adze pit. There are adze pits nearby at Maunaloa and Moʻomomi.<br> Nā Lepili <br> Tags: Molokaʻi <br> Papa helu loli"
Chocolate,"Beach, Pearl Harbor, Oʻahu. Dark detrital or chocolate-colored sand beach that lines the shore at West Loch Naval Air Station in Pearl Harbor.<br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Goat,"1. Island, Lāʻie, Oʻahu. Prior to the island becoming part of<br>the Hawaiʻi State Seabird Sanctuary, residents of Lāʻie attempted to graze goats on the island. Also known as Mokūʻauia. 2. Trail, Makapuʻu, Oʻahu. Narrow, dangerous trail used<br>by ulua fishermen that begins at Makapuʻu Lookout on Kalanianaʻole Highway and leads to the north side of Makapuʻu Point. In a February 1970 article in Salt Water Sportsman magazine, veteran fishing writer and television personality Bruce Carter identified Hawaiʻi's ulua fishermen as ""mountain goats"" for their ability to reach seemingly inaccessible rocky ledges at the base of sea cliffs. His description was used to name this trail."
Poʻipū,"Beach, beach park, snorkeling site, windsurf site, Poʻipū, Kauaʻi. Calcareous sand beach between Poʻipū Beach Park to the east and the Sheraton Kauaʻi Resort to the west. Poʻipū Beach Park is the most popular beach park on the island's south shore. Nukumoi Point in the beach park is an example of a tombolo, a sandbar that joins two islands. The snorkeling site is off the west end of the beach park, and the windsurf site is off the west end of the beach near the Sheraton. Literally, completely overcast or crashing [as waves].<br> Nā Lepili <br> Tags: Kauaʻi <br> Papa helu loli"
Kaʻaha,"Camping site, Hawaiʻi Volcanoes National Park, Hawaiʻi. Pocket of black sand in a small inlet in on a wide, flat rocky point at the intersection of the Kāluʻe and Hilina Pali Trails. Lit., the assembly."
Puʻuwai,"Beach, surf site, west coast, Niʻihau. Narrow calcareous sand beach between Kalanaei and Paliuli Points. Low vegetated dunes line the backshore, and patch reefs and sand-bars front the beach. The surf site is off the beach. Puʻuwai, the only inhabited village on the island, is at the south end of the beach. Lit., heart."
Kalapaki,"Beach, surf site, Nāwiliwili, Kauaʻi. Calcareous sand beach at the north end of Nāwiliwili Harbor fronted by a shallow sandbar. The surf site is a shorebreak on the sandbar. Kalapaki is one of Kauaʻi's most popular family beaches.<br> Nā Lepili <br> Tags: Kauaʻi <br> Papa helu loli"
Kokololio,"Beach, beach park (15.5 acres), Hauʻula, Oʻahu. Calcareous sand beach on either side of Kokololio Stream. During the early 1900s two prominent island families, the Castles and the Cookes, bought adjacent lots here and built country homes on them. In 1953 the Castles sold their home to the Zion Securities Company, the business branch of the Mormon Church, who used the area as a campsite. The Cookes eventually sold their home to the Catholic Youth Organization (CYO), which also used the area as a campsite. In 1988 and 1991 respectively, the City and County of Honolulu bought the two parcels of land to create Kokololio Beach Park. The beach park is on the south side of Kokololio Stream. Also known as Kākela.<br><br>Literally, gusty, or rapidly flowing water.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
ʻAleʻale,"Point, sea stack, south shore, Kahoʻolawe. Steep sea stack<br>connected to the point by a thin land bridge and the home of the last known kanaloa plants (Kanaloa kahoolawensis) on<br>Kahoʻolawe. Lit., ripple."
Puhi,"Bay, Keaukaha, Hawaiʻi. Keaukaha Beach Park is on the shore of the bay. The bay was named for a blowhole on the western side of the bay that fronted the sewage treatment plant. Construction of the outfall destroyed the blowhole. Lit., blowhole."
Kalakala,"Fishing site, Kahuku, Oʻahu. Finger of submerged rocks off the west end of Hanakaʻilio Beach.<br><br>Literally, rough, craggy.<br><br> Nā Lepili <br> Tags: Oʻahu <br> Papa helu loli"
Kinikini,"Surf site, windsurf site, Pacific Missile Range Facility, Kauaʻi. Kinikini is the section of the shore that includes the drainage canal that empties into the ocean at the south end of the runway. Also known as Airports. Lit., abundant."
Luhi,"Beach, Waimea, Kauaʻi. Calcareous sand beach below the Russian Fort where, according to Captain Cook's journal, one of his crew members killed a Hawaiian, the first Hawaiian killed by a westerner.<br><br>Literally, tired.<br><br> Nā Lepili <br> Tags: Kauaʻi <br> Papa helu loli"
Nohili,"Barking sands, point, point light, Mānā, Kauaʻi. The famous Barking Sands of Kauaʻi are the high sand dunes at Nohili Point. Hawaiians called these sites keonekani, or ""the sounding sands,"" and this site is often referred to as Keonekani o Nohili in chants and songs. Nohili Point Light is atop a pole approximately 100 feet above sea level on the dunes at the west end of the Pacific Missile Range Facility. Lit., tedious, slow."
