word,definition
oala,"1. n., A weapon or club thrown in fighting; O ka poe ike i ka laau oala, pa aku i ka newa.<br>2. n., A tossing or brandishing, as a cane in the hand.<br>3. n., A class of fishes that feed on limu or moss, like the kala, neneue, etc., so named because they toss themselves about when feeding.<br> Nā Lepili <br> Tags: fauna fish <br> Papa helu loli"
oala,"Same as owala.<br>1. v., To toss up and whirl over and over.<br>2. v., To rear, pitch and kick up, as an unbroken horse; oala ka lio, he lio holo ino me ka oala mai a hope.<br> Papa helu loli"
mikimiki,"adj., Energetic; ready to act; prompt; neat; diligent.<br> Papa helu loli"
mikimiki,"[Miki, to be active.]<br>1. v., To be quick; to be brisk and dextrous in doing a thing.<br>2. v., To pinch or seize readily, as in eating with the fingers.<br>3. v., To scoop up and eat fish gravy with the fingers.<br>4. v., To nibble, as a fish at a hook.<br> Papa helu loli"
Mikimiki,brisk. quick. Land section. kanpo. Maui.<br> Nā Lepili <br> Tags: Maui <br> Papa helu loli
"Kunane  (kū'-nă'-ne),  n.",A game played on a flat surface with black and white stones. It resembles the game of checkers. Same as konane.
kunane,"n., The relationship of a brother to a sister, generally with the prefix kai; as, kaikunane, the brother of a sister.<br> Nā Lepili <br> Tags: family <br> Papa helu loli"
nunui,"adj., [Nui, large.] Very large; kanaka nunui, a giant; he poe nunui, men of large stature.<br> Papa helu loli"
nunui,"v., [Nui, to be large.] To be large; to be many; to he numerous; to increase; to grow up, as a child.<br> Papa helu loli"
"Manomano  (mā'-nŏ-mā'-no),  adj.",Manifold; many. Great in number; excessive; magnificent; powerful; numerous.
"Manomano  (mā'-nŏ-mā'-no),  n.","Greatness, in power, might, merit, numbers, etc."
"Manomano  (mā'-nŏ-mā'-no),  v.","[Mano, many.] To be multitudinous; to be or become many."
makawalu,"n., A large moving company; a large army: Aole e pono ke kaua uuku ke hana i makawalu ame ke kahului, It is not proper for a small army to engage a large army in an open place.<br> Papa helu loli"
makawalu,"1. v., [Maka and walu, to scratch.] To scratch like a cat; to rub; to scrape.<br>2. v., To go in large companies; to travel by caravans; hele okai.<br> Papa helu loli"
"Manoa  (mā'-nō'-a),  adj.","[Contraction of manoanoa.] Thick; compact; solid; not thin as a board or plank; thick; deep, as a substance having breadth and depth, that is, thickness."
"Manoa  (mā'-nō'-a),  n.",Thickness; depth.
Manoa  (mā-no'ă):,"thick, broad. Land section, Oahu."
"Nonanona  (nō'-nă-nō'-na),  n.","1. A small gnat; also a species of ant.<br>2. A Hawaiian periodical formerly printed at Honolulu, also called Anonanona."
"Hewahewa  (hē'-wă-hē'-wă),  adj.",Crazy; demented. See hoohewahewa.
"Hewahewa  (hē'-wă-hē'-wa),  n.",1. A mistake in identification.<br>2. Derangement of mind from sickness. See hoohewahewa.<br>3. Sullen silence.
"Hewahewa  (hē'-wă-hē'-wă),  v.",To make a mistake; to commit an error; mostly used in the causative. See hoohewahewa and hewa.
"Makena  (mā'-kē'-na),  adj.","1. Mourning; lamenting the death of a friend; wawa makena, a noise of lamentation for the dead; kapa makena, mourning garments.<br>2. Many, numerous."
"Makena  (mā'-kē'-na),  adv.",Often; much; to a great degree. Makena no hoi ua hilahila ia oe e ke hoa. Laieik. p. 66.
"Makena  (mā'-kē'-na),  n.","1. A walling; a mourning or lamentation for the dead; the sound of mourning or wailing. Syn: Kumakena.<br>2. Sorrow or suffering from habits of intoxication: Pau ka makena ana o ka poe ona rama, The sorrows of those drinking rum were ended.<br>3. Sorrow; disappointment."
"Makena  (mā'-kē'-na),  v.","[Make and ana, a dying.]<br>1. To mourn, that is, to make the sound of mourning; to mourn; to wail, as for the dead; to mourn, as at the death of a relative or friend; to mourn in any manner.<br>2. To float in the air, as the sound of mourning. (Mourning among Hawaiias was expressed by audible lugubrious tones of the voice.)"
Makena  (mā-ke'nă):,"mourning for the dead. Land section, Puna, Hawaii."
"Hikuhiku  (hī'-ku-hī'-ku),  n.","Confusion of sounds, as of a multitude all talking at once."
"Pakapaka  (pă'-kă-pă'-ka),  adj.","1. Coarse or large, as the lauhala leaves of which a mat is braided: he moena pakapaka.<br>2. Numerous, as men, said of rain drops.<br>3. Numerous; many, as fish, etc., in one's possession; pakapaka kanaka o mea; pakapaka ka ia a mea ma."
"Pakapaka  (pă'-kă-pă'-ka),  n.","1. A heavy shower of rain.<br>2. The wrinkled skin of the eye.<br>3. An aged person, from his wrinkles.<br>4. Wrinkles."
"Pakapaka  (pă'-kă-pă'-ka),  v.","[Paka, to drop.] To drop, as large rain drops; to make the noise that such drops make on dry substances; to patter."
weliweli,"adj., Fearful; causing fear; dreadful, terrible: Oia no hoi ka pahu kapu weliweli loa. Laieik. p. 101.<br> Papa helu loli"
weliweli,"adv., Fearfully; tremblingly.<br> Papa helu loli"
weliweli,Fear; dread; a trembling; a tremor through fear; a cause of fear. Laieik. p. 101.<br>WEL 621 WIH<br> Papa helu loli
weliweli,"1. v., To tremble with fear; to fear: to dread.<br>2. v., To be astonished; to be amazed.<br>3. v., To fear; to reverence as a child should a parent.<br> Papa helu loli"
Weliweli,"terrible. Land section, Kona, Kauaʻi.<br> Nā Lepili <br> Tags: Kauaʻi Kona <br> Papa helu loli"
"Melu  (mē'-lu),  adj.","Soft, as fish long caught."
"Melu  (mē'-lu),  n.",1. The act of pulling out the beard as Hawaiians did formerly.<br>2. Softness; a swelling.
"Melu  (mē'-lu),  v.",1. To pull out the beard.<br>2. To be swelled; to be soft.
"Pokipoki  (pō'-kĭ-pō'-ki),  n.","1. A species of oniscus, a crustacean which lives in the mouth of the flyingfish, or attaches itself to the side of the fish; he wahi ano ia ma ka moana, a ma ka ae kai, a me ka aina.<br>2. Sow bugs."
"Pokipoki  (pō'-kĭ-pō'-ki),  v.","To stand thickly together, as people in a crowd; to sit close together; to be multitudinous."
"Naio  (nā'-ī-o),  n.",1. A species of sandalwood; the bastard sandalwood. (Myoporum sandwicense.)<br>2. A worm often found in horse dung and in that of other animals; the pin worm.<br>3. Small white specks in the faeces.
Naio  (nā'i-o):,"the bastard sandalwood (Myoporum sandwicense). Land section, Lanai."
"Pilapilau  (pī'-lă-pī-lā'u),  n.",1. The leaf of a species of turnip.<br>2. A climbing plant which resembles the maile in leaf but emits an offensive odor; a plant of the convolvulus class.
"Pahua  (pă'-hu'a),  n.","To dance; to go through, the sidelong evolutions of dancing."
punahele,"adj., Beloved, as a child; honored, as a favorite.<br> Papa helu loli"
punahele,"n., A friend; a favorite; a beloved one.<br> Papa helu loli"
punahele,"v., To be or become an intimate friend.<br> Papa helu loli"
"Pana  (pā'-na),  n.",1. The act of shooting an arrow.<br>2. Any celebrated place: any distinguished spot.<br>3. The pulse.
"Pana  (pā'-na),  n.","Title or name by which a person, place or thing is known."
"Pana  (pă'-na),  v.","The whole form is pana pua.<br>1. To shoot out; to shoot, as an arrow. To shoot at: i ole e aihueia (na iwi) a hanaia i mea pana iole. that (the bones) might not be stolen and made into instruments for shooting mice. (Among Hawaiians formerly, the greatest contempt a person could show of his enemy was to procure some of his bones after he was dead, and make them into fish-hooks or arrow heads for shooting mice.)<br>2. To snap, as a person snaps with his finger on any substance.<br>3. To give a name or appellation."
"Mumulu  (mŭ-mū'-lu),  v.","To come together in a cluster or crowd; to be thick together; to be numerous; to sit conversing together in a cluster: Heaha ka lakou e mumulu la? Aole, he pupule wale no."
"Palakai  (pă'-lă-kā'i),  adj.","Barren; unfruitful; sickly; withered, as a plant; stunted in growing, as a child."
"Palakai  (pă'-lă-kā'i),  v.","To wither; to droop, as a vegetable; to produce no fruit; to be stunted in growth; to fade, as a flower; to fail."
kenikeni,"1. n., Old native word for knife.<br>2. n., Ten cents; a dime.<br>3. n., Native name applied to the Lahaina cane.<br> Papa helu loli"
kenikeni,"v., To furnish, make or assemble a complete outfit, as of furnishings for a habitation, articles of attire, food, fish, canoes, nets, etc.<br> Papa helu loli"
"Makele  (mā'-kē'-le),  n.","A deep place of earth and water; deep mud, but partly hardened or covered with grass so as to be shaky; unstable land, where the ground sags under weight. See naka."
hailawe,"v., To exchange, as in barter; to give one piece of property for another.<br> Nā Lepili <br> Tags: economics <br> Papa helu loli"
"Hailepo  (ha'i-lĕ'-po),  n.","1. Chronic looseness of the bowels.<br>2. Any illness that makes one look wan and pale.<br>3. A marine animal of the order Delphinus; the dolphin. Also known as ihimanu, hihiwai, hihimanu and hahalua."
"Hailepo  (hai'le'-po),  v.",1. To be sick with the disease called hailepo.<br>2. To be ill with any sickness that makes one look wan and pale.
"Hailuku  (ha'i-lu'-ku),  n.",A stoning to death; killing one by stoning.
"Hailuku  (ha'i-lu'-ku),  v.","[Hai, the particle, and luku, to slaughter.]<br>1. To hit with any weapon; to destroy: kena ae la ke alii e hailuku i ua poe la; the king sent word to destroy those persons. (Pehi describes the act when one alone does the throwing or hitting; hailuku implies that more than one did the destroying.)"
kuapuiwi,"n., Long residence in a place. Syn: Kulaiwi.<br> Papa helu loli"
"Kewe  (kē'-wĕ),  adj.",1. Contorted; convulsive.<br>2. Perverted; twisted out of meaning—said of language.
makulu,"n., A dropping of liquid.<br> Papa helu loli"
makulu,"v., [Kulu, to drop.] To drop, as water or a liquid; to shed drops; to drop down, as water from a leaky roof; to drop, as water from the clouds.<br> Papa helu loli"
"Kulua  (kū'-lū'-a),  n.",1. The third day and night after the new moon.<br>2. The union of two things.<br>3. A pair of twins.
"Kulua  (kū'-lū'-a),  n.","A person whose father is a chief and his mother is not: ina he alii ka makuakane, a he alii ole ka makuahine, ua kapaia ka laua keiki he kulua, a he waiki kahi inoa, he kukaepopolo kahi inoa; o ke ano o ia mau olelo, he alii akaka ole."
"Kulua  (kū'-lū'-a),  v.","[Contraction of kuluia, passive of kulu, to drop or leak, as water.] Leaked: Ua kulua ka hale o. kakou i ka po nei; our house leaked last night."
Manuahi  (mă'nu-ā'hi):,"a free gift Stream, Waimea, Kauai."
"Manamana  (mă'-nă-mă'-na),  adj.","Branching; projecting in parallel or radiated lines; divided; split, as limbs of trees, twigs of branches, etc.<br>MAN 416 MAN"
"Manamana  (mă'-nă-mă'-na),  n.",1. A branch; a limb of a tree or of a person.<br>2. A shooting out; a separating into branches.
"Manamana  (mă'-nă-mă'-na),  v.","[Mana to branch.] To branch out; to grow into branches; to form several divisions; to part asunder, as several things from each other."
powehi,"[Po and wehi, darkly.]<br>1. v., To see indistinctly.<br>2. v., Fig. To have a feeble or indistinct knowledge of a thing.<br> Papa helu loli"
"Pohihihi  (pō'-hī-hī'-hi),  adj.","1. Obscure, as language; puzzling, as a question; not plain; entangled; mea pohihihi, a mystery; a dark saying; hard questions; forgotten; not known.<br>2. Mysterious. Syn: Pohihiu."
"Pohihihi  (pō'-hĭ-hī'-hi),  n.",A mist; an obscurity of vision; anything dark or entangled; that which is obscure or mysterious; a mystery.
"Pohihiu  (pō'-hĭ-hī'-u),  adj.","[Po and hihi, to be thick, and hiu, wild.] Entangled; puzzling; not plain."
"Pohu  (pō'-hu),  adj.",Calm; still: quiet. as the wind or sea after a storm.
"Pohu  (pō'-hu),  n.","1. A calm after a storm.<br>2. A calm place in the sea: aia kekahi wahi pohu ma Lanai. ua kapaia o Kaholo mahope o ka hanee ana o ka pali; calm still water out of the wind: Makemake nui ko Hilo poe alii ia Kona, no ka pohu, the Hilo chiefs greatly desired Kona for the calm water (of the sea). Syn: Kupohu."
"Pohu  (pō'-hu),  v.","To be calm: to lull, as the wind; pohu loa ka makani, the wind lulled greatly; to be or become calm after a storm at sea."
"Luahoana  (lū'-ă-hō'-ā'-na),  n.",A halo or rainbow appearance around the sun or moon. Syn: Luakalai.
"Keko  (kē'-ko),  n.",Mod.<br>1. Name applied to any quadrumanous animal.<br>2. A monkey.
milimili,"adj., Desirable to look at; worthy of examination; na mea milimili, cherished things. Ipu milimili.<br> Papa helu loli"
milimili,"1. n., A thing to be looked at as curious; a curiosity: nana iho la maua me ka milimili. We two looked at as a curiosity.<br>2. n., A favorite. (Laieik. p. 20.) Applied to pets, persons or animals especially cherished.<br> Papa helu loli"
milimili,"v., [Mili, to handle.] To view; to handle; to look at, as a curiosity; to examine; a e milimili nei me he keiki aloha la.<br> Papa helu loli"
maloo,"1. adj., Dry, as land, in opposition to water; dry in opposition to moist or wet.<br>2. adj., Dead, as a vegetable dried up.<br> Papa helu loli"
maloo,"1. v., To be dried up, as water.<br>2. v., To be withered as a tree.<br>3. v., To become dry, as a river.<br> Papa helu loli"
"Iloilo  (ĭ'-lŏ-ĭ'-lŏ),  adj.",Full of worms or maggots; wormy.
"Iloilo  (ĭ'-lŏ-ĭ'-lŏ),  v.","To be full of worms; to be wormy. Ua iloilo ka ia, ua kauia nae e ka iloilo liilii."
makaha,"v., [Ma and kaha, to extort.] To seize what is another's; to rob; to plunder; to extort property. Syn: Hookaha.<br> Papa helu loli"
Makaha,"robbery. Land section, Waianae, Oahu.<br> Nā Lepili <br> Tags: geography Oʻahu <br> Papa helu loli"
makaha,"1. n., Gate at the outlet of a fish-pond.<br>2. n., Any open space used as a means of egress from an enclosure.<br> Papa helu loli"
makaha,"n., Passage for entrance and exit of a paehumu or enclosure.<br> Papa helu loli"
makaha,"n., A robbing; a seizing what is another's; robbery; extortion.<br> Papa helu loli"
makaha,"adj., Robbing; plundering; seizing the property of another.<br> Papa helu loli"
"Wehi  (wĕ'-hi),  n.",1. A wreath for the neck; decoration: adornment.<br>2. Forest shade: density of the woods.
"Kakau  (kă'-kă'u),  n.","1. Anything written.<br>2. The act of writing; hence,<br>3. The writing down of the names of persons who are to pay tribute."
"Kakau  (kā'-kā'u),  v.","1. To write; to mark with a pen or pencil; to make letters.<br>2. To write upon; to print or paint on tapa, as in former times; to put down for remembrance.<br>3. To describe; to mark out; to designate; to divide out into parcels, as land.<br>4. To tattoo."
kauhale,"[Kau, place, and hale, house.]<br>1. n., A small cluster of houses; a village.<br>2. n., A house or residence of a person.<br>3. n., A place where a house has been, or where one is to be.<br> Papa helu loli"
"Kauwahi  (kău'-wă'-hi),  adj.","Some; something; some place; any one place or thing. (It also has a pronominal force.) See kau, place."
"Kauwahi  (kău'-wā'-hi),  n.","Some; some part; a part of a thing. A parcel indefinitely large; kauwahi o ke koko, some of the blood. (Kauwahi as a substantive rarely takes the article, except when it refers to place. It has always the idea of a partitive.)"
"Hueili (hū'-ĕ-ī'-li), n.","[Hue, calabash, and ili, skin.] A skin bottle, such as Asiatics used for containing liquids."
"Aaho  (ā-ā'-ho),  n.",The small sticks to which thatching is tied.
"Kapuahi  (kă-pŭ-ā'-hi),  n.","[Kapu, place of, and ahi, fire.]<br>1. A fireplace.<br>2. The pan of a musket or gun.<br>3. A censer for sacrifice.<br>4. An oven.<br>5. The vagina."
kolekole,"adj., Reddish; raw, as meat; red; flushed with red.<br> Papa helu loli"
kolekole,"n., Red earth; red clay found in different places; he alaea, he lepo ulaula.<br> Papa helu loli"
kolekole,"v., [Redupl. of kole, to be red.] To be raw; not cooked, as meat.<br> Papa helu loli"
Kolekole,"red earth. Mountain, Koolau, Molokai.<br> Nā Lepili <br> Tags: geography Molokaʻi <br> Papa helu loli"
"Heoheo  (hē'-ō-hē'-o),  n.","(Reduplication of heo.) The glans penis within the prepuce; applied to men and to some animals; loaa ka heoheo, ua hoka; to get nothing: to be disappointed."
"Poleke  (pŏ-lē'-ke),  v.",To be unfortunate; to be stripped of one's property; to lose one's property by authority of a chief.
"Uluhua  (u'-lu-hu'-a),  adj.",Displeased; angry; discontented; disaffected.
"Uluhua  (u'-lu-hu'-a),  n.",Vexation; anxiety; fret; care; disquietude; a being dissatisfied with one's self.
"Uluhua  (u'-lu-hu'-a),  v.",1. To be worried or harassed.<br>2. To be tired with one's company; to be weary of one's visit.<br>3. To be vexed or troubled with any matter. Laieik. p. 78. To be weary with doing or repeating a thing.<br>4. To be weary with life.
"Uhelehe (u'-he-le'-he), adj.",Displeased; vexed; annoyed. Same as uhenne.
"Kaola  (kā'-ō'-la),  n.","1. A stick or beam laid across a house from foot of rafter to rafter to strengthen it; a beam; the beam of a house.<br>2. Mod. Any strong piece of lumber or metal used as a bar, beam or rail, as in fences, gates, etc. Used in the Scriptures to describe the confines of darkness, as: na kaola o ka po, the bars of night."
"Kukuna  (kū'-kū'-na),  n.","1. The rays of the sun or any luminous body.<br>2. The radii of a circle; the spokes of a wheel.<br>3. The end posts of a native house which verge towards the center.<br>4. The side posts of a door, that is, of an ancient Hawaiian house.<br>5. A gate post: eha kukuna i kukuluia no ka pa, well posts; a elua kukuna i kukuluia no ka punawai."
laukanaka,"n., [Lau, many, and kanaka, people.] A place of people; where many people live; laukanaka ole, a solitary place.<br> Papa helu loli"
koi,"n., A compulsion; an urging, etc.<br> Papa helu loli"
koi,"1. v., To urge; to entreat; to ask earnestly; to implore.<br>2. v., To tempt.<br>3. v., To flow over, as water flows over a dam.<br>4. v., To put on a string or rod, as in stringing flowers for a wreath or placing kukui nuts on a rod for a candle.<br> Papa helu loli"
koi,"1. n., Ax; adze.<br>2. n., Any tool used to give a smooth or plain surface. (See compounds of koi for the specific names.)<br> Papa helu loli"
koi,"adj., Shrill; sharp; fine, as a voice in a high ley.<br> Papa helu loli"
"Kaala  (kā-ā'-la),  n.","1. A mountain on the island of Oahu.<br>2. A lake or spring on Mount Kaala which is said to have taken its name from the mountain: Nani Kaala, he kiowai, na ke kehau."" Beautiful is Kaala, fountain of the dewdrops.<br>3. A beautiful woman of Lanai described in Hawaiian mythology."
"Kaala  (kā'-a-lā'),  n.",1. An instrument formerly used in war.<br>2. A form of fighting anciently taught among the chiefs: He nui ka poe ao i ke kaka laau me ke kaala; many people learned to fence and to sling the ala.
"Kaala  (kā'-a-lā'),  v.","[Ka, to hurl, and ala, stone used as an implement of war.] To sling the ala."
Kaala  (kā-ālă):,"the fragrance. Waianae Range, highest part. Oahu."
"Koili  (kō'-ī'-li),  v.","[Ko, to draw, and ili, a descent. Literally to draw down.]<br>1. To set; to go down, as the moon; to set, as the moon on the surface of the sea: ke kau ana o ka mahina maluna o ka ili o ke kai i ka manawa e napoo aku ai, the resting of the moon on the surface of the sea when going down.<br>2. To sink out of sight; to pass beyond one's vision."
kekea,"1. n., The semen of males. Syn: Keakea.<br>2. n., An albino.<br> Nā Lepili <br> Tags: biology <br> Papa helu loli"
papani,"adj., Intercepting.<br> Papa helu loli"
papani,"n., A shutting out; a parting off.<br> Papa helu loli"
papani,"[Pani, to stop up.]<br>1. v., To shut, as an opening; to close; to shut up.<br>2. v., To shut, as a door or other shutter.<br> Papa helu loli"
mahua,"adj., A contraction of mahuahua.<br> Papa helu loli"
mahua,"n., Contraction of mahuahua; increase; growth; a growing.<br> Papa helu loli"
mahua,"n., Mockery: Mahua hoi kana leo, his word is mockery.<br> Papa helu loli"
mahua,"To hold in derision; to mock.<br>2. v., [Contraction of mahuahua.] To be increased.<br>3. v., To be strong.<br> Papa helu loli"
"Kupuna  (kŭ-pū'-na),  n.","1. A paternal or maternal grandparent.<br>2. A father of two or more generations back.<br>3. A forefather or ancestor.<br>4. A patriarch: no na kupuna mua o ko Hawaii nei, concerning the first fathers (ancestors) of the Hawaiian race."
"Panau  (pă'-nă'u),  v.",To move up and down as in see-sawing.
"Panau  (pā'-nau'),  v.",1. To be restless; to be uneasy; to act the gad-a-bout; to go about from house to house or from place to place.<br>2. To act; to exert one's self.
"Hanahanai  (hā'-nă-hă'-na'i),  n.",A projection on the surface of a precipice or on a steep ascent; edge of a steep place; brow of a hill.
"Kristiano  (kā-lĭ-kĭ-a'-no),  n.",A Christian; a follower of Jesus Christ.
"Huku  (hū'-ku),  adj.",Jutting; protuberant; standing out beyond the line or surface of.
"Huku  (hū'-ku),  n.",A natural protuberance; something pushed beyond the surrounding surface. Syn: Ohuku.
paehumu,"adj., Confining; restraining: e hoopaaia iloko o ka hale paehumu, that he should be confined in a prison house. Laieik. p. 163.<br> Papa helu loli"
"Hou  (hou),  adv.",Again; recently; anew; afresh.
"Hou  (hō'-ū'),  v.",To moisten or soak or dip in liquid.
"Hou  (hōu),  v.","1. [Hou, new.] To be new; to be fresh; to be recent.<br>2. To push forward; to thrust; to shove.<br>3. To stab, as with pointed instrument.<br>4. To reach after, as in thought action: Hou wale aku la ka manao i o, i o, e ake e loaa, Thought pushes hither and thither in desire to discover."
"Hou  (hōu),  n.","1. Sweat; perspiration.<br>2. A species of fish of the coral reefs and warm currents, chiefly deep green and blue. (Thalassoma purpureum). Called also palaea, olale or olani, and awela."
"Hou  (hōu),  adv.",Again; recently; lately done.
"Hou  (hōu),  adj.",1. New; recent; previously unknown.<br>2. Fresh; not old.
"Haulani  (hā'u-lă'-ni),  adj.",Uneasy; seeking freedom from restraint; restive: he mauli haulani.
"Haulani  (hā'u-lă'-ni),  v.","1. To plunge, as a canoe.<br>2. To be restless in one's grasp; to squirm: e oni.<br>3. To try to free one's self when held fast."
"Kualakai  (kū'-ă-lă-kā'i),  adj.",Large; fleshy; full; very fat.
"Kualakai  (kū'-ă-lă-kā'i),  n.","1. A sea-slug (Nudibranchiata), called also pilikoa.<br>2. The eating of fresh fish pressed to a pulp and mixed with other ingredients. (The malolo was the fish frequently served in this manner.)<br>3. A swelling of the body from eating rich food or from disease"
"Kualakai  (kū-ă-lă-kā'i),  v.","[Kuala, to toss with the hand, and kai, a liquid dressing for food.]<br>1. To prepare raw fish for food by pressing to a pulp: Kualakai iho ka ia, Press the fish to a pulp. (So called because the food thus prepared was tossed into the mouth.)"
ʻānapanapa,"1. n., A species of red algae with gelatinous branching fronds—the Gelidium. Same as ekahakaha.<br>2. n., A species of soap-tree (Colubrina asiatica) the Hawaiian soapbark-tree, whose alkaline inner bark is used for soap: also known as kukuku (Tahitian tutu).<br> Nā Lepili <br> Tags: flora limu trees <br> Papa helu loli"
"Anapanapa  (ā-nă'-pă-nă'-pă),  n.",Same as anapa.
"Anapanapa  (ā-nă'-pă-nă'-pă),  v.",See anapa.
leho,"adj., Swollen hard, as a small callous place on the skin; he kua leho, he a-i leho.<br> Papa helu loli"
leho,"1. n., A species of shell fish.<br>2. n., The cowrie shell itself.<br>3. n., A bunch or swelling on the shoulder or back of a person, like the shell of the fish leho, caused by long carrying heavy burdens: oia ke alii hilahila no ka leho no kona kokua i ke amo ana, he was the chief who was ashamed of the bunch (on his shoulder) from carrying burdens. [This leho was frequently seen on the shoulders of laboring men as late as 1840.]<br>4. n., A glowing red color.<br> Papa helu loli"
leho,"v., To have knots or bunches on one's shoulders from carrying heavy burdens: a leho kana hokua i ke amo i ka wai ame kela mea keia mea.<br> Papa helu loli"
"Kuoho  (kū'-ō'-ho),  n.","A kind of fishhook, so called from its resemblance to the top of a shell (leho)"
noho,"1. adv., A negative: mai noho a, do not.<br>2. adv., Adverb of place or time: e noho nei, here, now, referring to present time or place.<br> Papa helu loli"
noho,"1. n., A layer; one who lays or places.<br>2. n., A builder; an architect. Hoonoho is preferable.<br>3. n., A seat; a bench; a stool; a chair; a place of staying or living: Noho lio, a saddle; noho kapakahi, a side-saddle.<br> Papa helu loli"
noho,"1. v., To sit; to dwell; to tarry in a place.<br>2. v., To be in a certain condition or to exhibit a certain character; noho malie, to live quietly, or to hold one's peace; noho pio, to be in bondage; noho like, to be at peace, as between two or more people; to have equal privileges. Noho in some positions seems almost to carry the idea of existence: ua noho oluolu oia, he lived comfortably.<br> Papa helu loli"
niki,"v., To tie a knot.<br> Papa helu loli"
nikiniki,"1. n., The sheath or that which covers and holds fast the bowels: kumu hele.<br>2. n., The fat with the inwards.<br> Nā Lepili <br> Tags: anatomy <br> Papa helu loli"
nikiniki,"v., [Freq. of niki.] To tie frequently or tightly: Alaila. nikiniki iho la ia i ka uha puaa i ke aho. then he ties the hams of the hog with a cord Alaila. nikiniki iho la ia i ka makau i ka maunu, then he ties the bait onto the hook.<br> Papa helu loli"
ponoi,"adj., Belonging peculiarly to one's self or itself, either of persons or things, ponoi may be rendered by the terms. own, self, only, etc.: Nau ponoi, for yourself exclusively; kau keiki ponoi, thine own child, in distinction from an adopted one; o ka makuakane ame kana keiki ponoi. the father and his own child: ho poo kanaka ponoi nona. a company of people for himself, that is, at his disposal. No wai ia hale? no'u ponoi no. for whom is that house? It is for myself, that is, it is for my particular use, or it is my own in distinction from the claim of any one else.<br> Papa helu loli"
ponoi,"adv., Exclusively; particularly.<br> Papa helu loli"
holoholona,"[Holoholo and ana, a running about.]<br>1. n., A four-footed beast; generally applied to domestic animals, but often to wild ones.<br>2. n., Domestic beasts collectively, including birds.<br> Papa helu loli"
apo,"n., A variety of sweet potato.<br> Nā Lepili <br> Tags: flora ʻuala <br> Papa helu loli"
"Apo  (ă'-pŏ),  v.","1. To receive and hold; to grasp and retain; to catch.<br>2. To span or reach around; to encircle in measurement with the extended hand; to put one's arm around.<br>3. To admit to one's presence or company; to welcome; to greet.<br>4. To accept, receive, or take; to adopt; to embrace.<br>5. To perceive mentally; to comprehend; to understand."
"Apo  (ă'-pŏ),  n.","1. The act of catching; grasping, or seizing; a catch.<br>2. The hand fully extended as though about to span or encircle something; a span.<br>3. A clasping in the arms; an embrace.<br>4. The act of receiving, admitting, or welcoming others.<br>5. Acceptance; admission; reception.<br>6. The art or process of taking into the mind; mental acceptance.<br>7. A hoop; a band: Apo hao, iron hoop.<br>8. The parenthesis.<br>9. An ornamental ring, band, or chain encircling the wrist or arm; a bracelet.<br>10. A ring or hook passed through the lobe of the ear; earring.<br>11. A circle.<br>12. A strap or band for the waist; a girdle; a belt.<br>13. The union of the malar or cheek bone with the temporal bone."
"Papau  (pā'-pa'u),  adj.","Shallow, as water; not deep; kahi papau, a fording place."
"Papau  (pā'-pa'u),  n.","1. Shallowness; littleness; having no depth, as water.<br>2. A shallow place."
"Papau  (pā'-pa'u),  v.","[Pa and pau, to be all; to be entire.]<br>1. To be deeply engaged in thought; to engage with all the powers of the mind in some research; to have full confidence in.<br>2. To be shallow, as water; to flow off, as the sea at low tide, leaving the water on the rocks shallow; to be at low tide; he kai make. A papau ae la ka Pele ma Oahu, alaila lele oia i Maui; a papau hou iho la ma Haleakala, lele hou oia i Kilauea, when Pele's dominions became shallow on Oahu (that is, when burnt down near to the level of the sea), then she leaped over to Maui; and when they became shallow again at Haleakala, she again jumped over to Kilauea."
"Hualele (hū'-ă-lĕ'-le), n.","[Hua, seed, and lele, to fly.]<br>1. The seeds of the plant laulele.<br>2. Hernia."
Pola  (pō'-la).  'n.,"1. The edge or end of a tapa, as a pa-u which is tucked in from above, and hangs down after being tucked in. An end of a tapa which hangs over the back.<br>2. The hanging down of the blossom of the maia or banana.<br>3. The lower end of a bunch of bananas; o na eka malalo.<br>4. The high seat between the canoes of a double-canoe. Laieik. p. 112.<br>5. [Hawaiian pronunciation of the English word bowl.] A cup. Also called bola."
"Kohekohe  (kō'-hĕ-kō'-he),  n.",A common plant (Eleocharis obtusa) found in taro patches and stagnant water.
"Kuolohia  (kū'-ō'-lŏ-hī'-a),  n.","A species of grass (Rhynchospora laxa), also called puukoa."
"Mokae  (mō'-kā'e),  n.",1. A grass something like the ahuawa or sedge. It flourishes in moist soil and bears a nutlike body on the end of the root.
Mokae  (mo-kā'e):,"a plant. Land section, Hana, Maui."
"Lihilihi  (lī'-hĭ-lī'-hi),  n.",1. The eyelids; the eyelashes.<br>2. The eyebrows; he lauoho ma ke kuekue maka; the hair of the eyebrows.
helo,"adj., Red; of the color of blood.<br> Papa helu loli"
helo,"n., A bright red color; the color of blood.<br> Nā Lepili <br> Tags: color <br> Papa helu loli"
"Heihei  (he'i-he'i),  v.","1. To run, as though in a race.<br>2. To run a race."
"Alaa  (ă-la'a'),  n.","1. Name of a tall tree (Sideroxylon sandwicense). Also called aulu and kaulu.<br>2. A wooden oo, an implement made of hardwood which was used to break up ground."
"Alaa  (ă-la'a),  v.",1. To turn up; to turn over.<br>2. To work with the oo in cultivating or digging off greensward.
