word,definition
HALELU,"I. O ke ano o ka inoa Hebera o keia buke, he hoolea, o ke ano ma ka Baibala He- lene, he mele. E nana MELE. Ua maheleia na Halelu i eona apa- na, e like me ke ano o ka manao ilo- ko."
MAKUALII,"I. Aia ma Kin. 36:15-43, he moo-inoa o na makualii o Edoma, 1 Oihlii. 1:51. Ua kapaia na keiki a Iakoba he makualii, Oih. 7:8."
PUNAWELEWELE,"I. LANALANA kekahi inoa. Ua hoohalike o Ioba i ka manaolana o ka poe hewa i ka punawelewele, Iob. 8:14. Pela hoi ma Is. 59:5, 6, me he punawelewele ka hana a ka poe hewa, aole lakou e uhiia e ia."
HEWA,"I. oia he wahi manao, he wahi kuko, he wahi olelo, he wahi hana ku e i ke kanawai o ke Akua, aole ku like me ia kanawai maikai. O ke kumu makamua o ka hewa he pohihihi ia, aka, ua hoakaka mai ka Baibala i kona komo mai ana i ke ao nei, a me kona ano ino, a me ka hana hewa ana o na kanaka a pau, Kin. 6:5; Ps. 51:5; Mat. 15:19; Rom. 5:12; Iak. 1:14, 15. O ka hewa ku e i ke Akua, ua kapaia he aia; o ka hewa haihai i ke kanawai, ua kapaia he lawehala; o ka hewa ku ole i ka pono io, ua kapaia, he ino, he pono ole; a o ka hewa makamua mai Adamu mai, ua kapaia, he 'hewa kahiko,' he 'kanawai o ka hewa a me ka make,' a pela aku, Rom. 8:1, 2; 1 Ioa. 3:4; 5:17. 'O ka uku no ka hewa he make ia.' Pela no i kinohi, Kin. 2:17; pela hoi i keia wa, 'o ka uhane lawehala, oia ke make,' Ez. 18:20. O ka hewa hookahi i mihi ole ia, he mea ia e make ai ka uhane, Iak. 2:10; no ka mea, he mea ino loa no ka hewa e like me ka maikai o ke kanawai i haihaiia. Hookahi moku ana o'ke kaulahaomoku, ili iho la ka moku."
POHAKU,"I ka paio kukina ana, ua haawiia ka pohaku keokeo i ka mea lanakila a kakauia kona inoa, me ka uku lanakila maluna iho; eia hoi kekahi hana, me na pohaku ka balota ana o ka poe Iuri, a ina keokeo na pohaku a pau ua hookuuia ka mea i hoohewaia; o keia mau hana paha kekahi mea e moakaka ai ke ano o kela olelo ma Hoik. 2:17. I ka wa kahiko loa ua hanaia ka pahi i ka pohaku paia, aole i ka hao, Puk. 4:25; Ios. 5:2. Houluulu na Iudaio i ahu pohaku i mea e hoomanao ai i kekahi mea, Kin. 31:46; Ioa. 4:5-7; 7:26; 8:29; 2 Sam. 18:17. Pela hoi ma Suria i keia wa e noho nei, a mau no ka poe hele i ke hui aku i kekahi pohaku i ka ahu."
PUHAKA,I. E nana KAEI.
AIHUE,"I. Puk. 20:15; Sol. 22:22, ua hoopaiia ma ke kanawai o Mose, ma ka uku pa-lua, a pa-ha paha, a ua laweia ka waiwai, a o ka hana paha o ka aihue e hookaa aku, ai, Puk. 22:1-8, 23;2 Sam. 12:6; Sol. 6:30, 31; Luk. 19:8. Ina make ke kanaka aihue a wawahi hale i ka po, aole pili kona koko i ka mea pepehi; a o ka make ka uku hoopai o ka mea aihue kanaka, Puk. 21:16; 22:2."
AHI,"I. Ma ka Baibala, ua ikea mai o Iehova iloko o ke ahi i kekahi manawa; pela hoi i ka laalaau e aa ana, a ma mauna Sinai no hoi, Puk. 3:2; 19:18; a ma Hal. 18, a ma Habakuka. 'Me ke ahi e lapalapa ana,' ka hele hou mai ana o Kristo, 2 Tes. 1:8. Ma ke Kauoha Hou, he hoailona ia o ka hoomalamalama ana a me ka hoomaemae ana o ka Uhane Hemolele, Mat. 3:11; Oih. 2:3. Maliu mai ke Akua i ka mohai, i kona hoouna mai ana i ke ahi mai ka lani mai e hoopau ai; pela i ka Abela, Kin. 4:4; i ka Aberahama, Kin. 15:17; i ka Manoa, Lun. 13:19, 20; i ka Elia, 1 Nalii 18:38; pela hoi i ka hoolaa ana i ka halelewa a me ka luakini, Oihk. 9:24; 2 Oihlii. 7:1. Ua hoana e ia keia ahi laa e na kahuna, Is. 31:9. Ma kekahi mau hoomana kahiko, ua hoomanaia ke ahi ; a ua hooheleia na keiki ia Moleka, 2 Nalii 17:17; Ier. 7:31. Ez. 16:21; 23:37: Ma na hale o ka poe Iudaio, he wahi ahi hoomehana i kekahi kapa uuku no ka makahiki, he ahi hoomoa i ka ai no hoi. He ahi lanahu no ka lakou e hoomehana ai i kekahi manawa, Ier. 36:22, 23; Luk. 22:55. Ua papaia lakou, aole e hoa i ke ahi i ka la Sabati. Pili no kekahi kanawai o Mose i ka mea hoa i ke ahi ma ke kula, a pau ka hua palaoa i ke ahi, i ka wa makalii, Puk. 22:6. E pau ananei ka honua i ke ahi, 2 Pet. 3:7. Moakaka paha ia i ka pau ana o Sodoma i ke ahi, a ma na olai a me na luapele o ka honua nei."
ANUENUE,"I. Kin. 9:13-15. No ke kau ana o ka la i ke kuluwai ua, ka ikea ana o keia mea maikai. Ua ike paha ia ke anuenue mamua o ke kaiakahinalii; aka, ua hoonoho ke Akua ia mea i hoailona o ka berita, aole e hlo hou ana ka wai i kaiakahinalii."
KEKAHUNA,"I. ka haioelo, ka inoa ia o kekahi buke o ke Kauoha Kahiko, na Solomona i kakau. E nana 1 Nalii 3:12 me Kek. 1:16; 1 Nalii 10:21, 27 me Kek. 2:4-9; 1 Nalii 11:3, 4 me Kek. 7:26, 28. I ka nana ana, ua kakauia e Solomona i kona wa elemakule, i ka wa e pau ai kona hihia i ka hoomanakii, a me ka hana lealea, M. K. 977. He wahi haiolelo no ka naauao io. Hoike mai oia i kekahi mau mea ana i hana'i, a i ike ai, ma keia noho ana, i mea e moakaka'i ka lapuwale o na mea o keia ao, a me ka maikai o na mea o kela ao. Eia kona manao hope, 'E makau i ke Akua, a e malama i kona mau kanawai, no ka mea, oia ka ke kanaka pono a pau.' I ka heluhelu ana i keia buke, aole pono e lilo ka manao mamuli o kekahi hapa olelo, aka, mamuli o ke ano nui o ka buke a pau."
MOE,"I. Ma ka Hikina, he noho loihi kahi moe, he hiki-e kahi moe; malaila e noho ai i ke ao, a e moe ai i ka po, Puk. 8:3; 2 Sam. 4:5-7. Ua kiekie ae kekahi moe, 2 Nalii 1:4; Hal. 132:3, 4. He wahi lole halii ma kahi moe, he moena kahi, he ili kekahi, Puk..22:27; Kan. 24:13. Nolaila e hiki no i ka mea i hoolaia e Iesu e kaikai i kona wahi moe, Ioa. 5:8. He wahi moe hao, kekahi, laau kekahi, niho elepani kekahi, Kan. 3:11; 1 Sam. 19:15. Am. 6:4. Waiho iho la na Iudaio i ko lakou aahu wale no, a me na kamaa i ka po."
KUAUHAU,"I. he moolelo hanauna. He moo-ohana ma ka hanau ana kekahi, a he moo-ohana mamuli o ke kanawai kekahi, e like me ka ili ana o ka aina. Ua malama nui no ka poe Hebera i ko lakou moolelo kuauhau, no ka mea, oia ka mea e akaka'i na ohana, a me ka ili ana o ka aina, a me ka noho alii ana, 1 Oihlii. 5:1, 17; 9:1; 2 Oihlii. 12:15; Ezera 2:62. Nolaila ua makaala lakou e malama pono ia ka lakou palapala kuauhau i kela hanauna i keia hanauna. Aia ma ka Baibala ka moolelo kuauhau no na makahiki 3,500 a keu, 1 Oihhi. 1; 3; 6; a pela i akaka'i ka hanau ana o Kristo ma ka moo-ohana o Aberahama, e like me ka wanana a na kaula, a he hooilina ia a Davida, kona makua ma ka nohoalii ana, Luk. 1:32; 2 Tim. 2:8; Heb. 7:14. Aia ma Mataio a me Luka ke kuauhau na ka hanauna o Kristo no na makahiki 4,000. Aole like ka olelo kuauhau o Kristo ma Mataio a me Luka; mamuli o Iosepa paha kekahi, a mamuli o Maria kekahi. O Iosepa no ka makuakane o Kristo ma ke kanawai, a no ka ohana hoi ia o Maria; nolaila, no Davida mai o Kristo ma ke kanawai a 'ma ke kino ' kekahi. O ka palapala kuauhau o na Iudaio, ua pau ia i ka lukuia'na o ia aupuni. Aole he kuauhau o Melekisedeka iwaena o ka poe Iudaio, Heb. 7:3. He okoa kona noho kahuna ana, he okoa ko Aarona a me kona poe mamo. E nana Ezera 2:62."
KALUHA,"I. he wahi ohe e ulu ana ma kahi nenelu o ka muliwai Nile, Iob. 8:11; 40:21; 41:2; Is. 35:7; 58:5; a he 12 a 15 paha"
MALUHIA,"I. Oih. 9:31, o kapauuo ia o ka hoomaau ana o na Iudaio i ka poe Kristiano ma Palesetine, i ke kau o Kaligula, A. D. 39 a me 40. Pilikia na Iudaio i ke alii, nolaila, hoomaha lakou i ka hoopihkia ana i ko Iesu poe."
DIA,"I. Dea, he holoholona hihiu ; he nui a palahalaha kona pepeiaohao. Makau wale ka dea ulaula; he holoholona haumia ole, pono ke ai, Kan. 14:5. Ua oleloia na dea opiopio me he mea maikai a mama, ma Solomona, a ma Mele a Solomona, a ma Isaia, Sol. 5:19."
HOOHIKI,"I. e hooiaio ma ka inoa o ke Akua. Ua papa mai ke Akua i ka hoohiki hoopunipuni a pau, a me ka hoohiki ino a me ke kuamuamu; aka, ma ka mea nui, ae mai ke Akua e hoohiki ma kona inoa, Puk. 22:11; Oihk. 5:1. O ka hoohiki i na akua wahahee, o ka hoomanakii no ia, Ier. 5:7; 12:16. O ka hoohiki, oia ka hooiaio me ka naau imua o ke Akua, ka mea nana i hoopai mai na mea wahahee a pau. Komo no keia hana iloko o ka hoomana; nolaila kuhikuhi mai ke Akua i ke ano a me ka pono o ka hoohiki ana, Kan, 10:20; Puk. 22:11; Kan. 6:13; Hal. 15:4; 24:4. Nolaila hoi, o ka poe hoole i ke Akua, he mea ole no ko lakou hoohiki ana; aole kupono keia hana ia lakou. Ua oleloia no, o ke Akua kekahi, i hooiaio ma ka hoohiki, e like me ka ke kanaka hana ana, Hal. 95:11; Heb. 6:13, 16, 17. O ka hoohiki i papaia mai ma Mat. 5:34, 35; Iak. 5:12, oia ka hoohiki pono ole o ka poe Iudaio. He mea ano nui no ka hoohiki, aole pono e hana wikiwiki me ka noonoo ole. Eia kekahi mau olelo hoohiki, 'me ia hoi e hana mai ai o Iehova ia'u,' Ruta 1:17; 1 Sam. 3:17; 'me Iehova e ola nei,' Lun. 8:19; 'Ke olelo aku nei au i ka oiaio ma Kristo,' Rom. 9:1; 'o ke Akua no ko'u hoike maka,' Pil. 1:8. Hapai i ka lima kekahi hana, Kin. 14:22; Kan. 32:40. O ka hoolaa i kekahi mea na ke Akua, oia kekahi hoohiki, hoohiki ma ka berita. I ka hele ana o Iakoba i Mesopotamia, hoohiki no oia e haawi i hapaumi o kona waiwai na ke Akua ma Betela, Kin. 28:20-22. Hooponopono iho la no ke kanawai o Mose i ka hoohiki ana, Kan. 23:21, 23; Kek. 5:4, 5."
LOLE,I. E nana KAPA-KOMO.
IUPITA,"I. o DIA ka inoa Helene, he akua nui o ko Helene a me ko Roma. Ua oleloia, he keiki ia o Saturena a me Opesa, i hanauia ma Kereta. O kona ano ma ka moolelo akua pegana, he haumia, he kolohe, he ino loa. Aka, ua oleloia, he ano kiekie kona kino, he hanohano. Ua manao mai na kanaka o Lusetera, ua like o Barenaba me ia, Oih. 14:12, 13; 19:35."
PIKOKA,"I. Aole ikeia na pikoka ma Palesetine, a laweia mai e na moku o Solomona, 1 Nalii 10:22; 2 Oihlii. 9:21. E nana TARESISA."
HAKU,"I. oia kekahi inoa o ke Akua ma ka Baibala; pili nui nae ia Iesu, ka Mesia ma ke Kauoha Hou. E nana LEHOVA."
NO,"I. No-AMONA, E nana AMONA."
WAHINE,"I. Ua hoikeia mai ka wahine ma ka Baibala, he hoa alohaia, a he kookoolua o ke kane, aole he kauwa nana, Kin. 2:23, 24, i hanaia i kookoolua nona, Kin. 2:18. He okoa no kana hana, Kin. 3:16; 1 Kor. 11:3, 8, 9; 14:34, 35; 1 Tim. 2:11-14, aka, ua kupono no oia i kela hana, e like me ke kane i kupono i kana hana. O ke kane a me ka wahine, hookahi no laua; o ke ano o ke kane a me ke ano o ka wahine kupono no kekahi i kekahi, a he kumu ia o ke aloha io a me ke kuikahi mau. Pela e hookiekie ae ka Baibala i na wahine Iudaio maluna o na wahine pegana; a aia ma ke Kauoha Kahiko, ka moolelo maikai loa o kekahi poe wahine haipule. Aka, ma ka pono euanelio, ua like ole loa no o na wahine Kristiano a me na wahine pegana; o na wahine pegana aole aoia lakou, ua hoohaahaaia, ua hookapuia, a lilo lakou i mea paani, a i mea hookauwa na na kane; a o na wahine Kristiano, ua aoia lakou, ua alohaia, a hookiekieia, a lilo lakou i mea hooluolu a hoomaikai i ko ke ao nei. O ka pono Kristiano, papa mai ia, aole papalua na wahine i ke kane hookahi, hookahi kane hookahi wahine, aole hemo, hookahi wale no kumu no ka hemo ana, Mat. 5:32; 19:3-9. Ua olelo mai ka pono Kristiano, aohe mea paa, aohe mea paa ole, aohe kane, aohe wahine, hookahi na mea a pau iloko o Kristo Iesu, Gal. 3:28; a ma ka lani, aole mare hou ia, aka, ua like me na anela o ke Akua, Mat. 22:30. Ina he mua ka wahine i ka haule ana, ua hoohanohanoia oia i kona lilo ana i makua hookahi o ka mea Hoola; a o na wahine, lilo no lakou i makamaka oiaio o Kristo ma ka honua nei. Ua kau nui mai ka hoino mua maluna o ka wahine, aka, ua mahuahua mai ka lokomaikai o ka euanelio ia lakou. Ma ka Aina Hikina, noho iho la na wahine ma kahi mehameha, aole ikeia lakou ma ke akea ke ole i uhiia i ka palemaka, aole halawai pinepine me na mea e, aole ike lakou i na kanaka i hele mai e ike i ka lakou kane, aole hoi e ai pu me na kane o ko lakou ohua iho. Ua hana lakou i na hana ma ka hale, Sol. 31; oia ka wili palaoa ana, ka hana berena, ka ulana lole, ka humuhumu, a pela aku. O ka poe ilihune hoiliili lakou i ke koena-ai ma ka mahinaai; malama no na kaikamahine o na makua'lii i na holoholona o ko lakou makua, Kin. 29:9; Puk. 2:16; huki na wahine i ka wai no ka ohana, a halihali i ka ipuwai ma ko lakou poohiwi, a hiki i ka hale, Kin. 24:15-20; Ioa. 4:38."
KANAANA,"I. ke keiki a Hama, a me ka moopuna o Noa, Kin. 9:18. Noho paha kona poe mamo lehulehu ma Zidona i ka wa mua, a malaila laha aku i Suria a me Kanaana, Kin. 10:15-19; 1 Oihlii. 1:13-16. Ua manao na Iudaio, ua hewa pu ia me kona makuakane i kela hana ia Noa, Kin. 9:20-27, nolaila kau mai ka hoino maluna ona a me kona poe mamo, Ios. 9:23, 27; 2 Oihlii. 8:7, 8. Ka aina kahi i noho ai o Kanaana a me kona poe mamo, a mahope ua haawi mai ia na ka poe Hebera. Okoa no ka inoa o keia aina i kela manawa a i keia manawa. (1.) 'Ka aina o Kanaana,' i kapaia mamuli o Kanaana, ke keiki a Hama, nana i puunaue ka aina iwaena o kana mau keiki, a lilo kela mea keia mea o lakou i poo-ohana, a mahope i lahui okoa, Kin. 10:15-20; 11:31. I ka wa mua, aole komo kehahi aina ma ka hikina o Ioredane iloko o keia aina. (2.) 'Ka aina i olelo mua ia,' Heb. 11:9, no ka olelo ana a ke Akua ia Aberahama, e noho no kana poe mamo malaila, Kin. 12:7; 13:15. Ua kapaia lakou ka poe Hebera, nolaila ua kapaia ka aina kahi a lakou e noho ai, (3,) Ka aina o ka poe Hebera, Kin. 40:15; a (4,) Ka aina o ka Iseraela, mamuli o ka poe Iseraela, ka mamo a Iakoba, ka poe i noho ilaila. He inoa pinepine keia ma ke Kauoha Kahiko. Oia ka inoa o ka aina a pau a ke Akua i haawi mai i hooilina na ka poe Hebera, ma kela aoao ma keia aoao o Ioredane. Mahope mai ua pili keia inoa i ka aina o na ohana he umi wale no, Ez. 27:17. (5.) 'Ka aina o Iuda.' I ka wa kinohi, oia ka aina i haawiia na ka ohana a Iuda wale no. A kaawale aku na ohana he umi, lilo ka aina o Iuda a me Beneiamina i aupuni kuokoa, a ua kapaia 'ka aina o Iuda,' a o Iudea; a o keia inoa hope ka inoa o ka aina a pau i ka wa o ka luakini lua, a i ka wa o ka nohoalii ana malaila o ko Roma. (6.) 'Ka Aina Hoano.' Pela ke kapa mai ana o ka poe Hebera i keia aina mahope o ka lawepio ana i Babulona, Zek. 2 : 13. (7,) 'Palisetina,' a o Palesetine, Puk. 15:14, no ko Pilisetia keia inoa, ka poe i hele mai, mai Augupita mai; a kipaku lakou i na kamaaina kahiko, a noho no lakou ma ka aoao o ke Kaiwaenahonua. Mahope ua haawiia ko lakou inoa i ka aina a pau, aka, o ka hapa uuku wale no o ka aina ia lakou. Ua kapaia ka Aina Hoano e ko na aina e, o Palesetine, o Suria, o Poenikia.<br>II. Ka aina kahi i noho ai o Kanaana a me kona poe mamo, a mahope ua haawi mai ia na ka poe Hebera. Okoa no ka inoa o keia aina i kela manawa a i keia manawa. (1.) 'Ka aina o Kanaana,' i kapaia mamuli o Kanaana, ke keiki a Hama, nana i puunaue ka aina iwaena o kana mau keiki, a lilo kela mea keia mea o lakou i poo-ohana, a mahope i lahui okoa, Kin. 10:15-20; 11:31. I ka wa mua, aole komo kehahi aina ma ka hikina o Ioredane iloko o keia aina. (2.) 'Ka aina i olelo mua ia,' Heb. 11:9, no ka olelo ana a ke Akua ia Aberahama, e noho no kana poe mamo malaila, Kin. 12:7; 13:15. Ua kapaia lakou ka poe Hebera, nolaila ua kapaia ka aina kahi a lakou e noho ai, (3,) Ka aina o ka poe Hebera, Kin. 40:15; a (4,) Ka aina o ka Iseraela, mamuli o ka poe Iseraela, ka mamo a Iakoba, ka poe i noho ilaila. He inoa pinepine keia ma ke Kauoha Kahiko. Oia ka inoa o ka aina a pau a ke Akua i haawi mai i hooilina na ka poe Hebera, ma kela aoao ma keia aoao o Ioredane. Mahope mai ua pili keia inoa i ka aina o na ohana he umi wale no, Ez. 27:17. (5.) 'Ka aina o Iuda.' I ka wa kinohi, oia ka aina i haawiia na ka ohana a Iuda wale no. A kaawale aku na ohana he umi, lilo ka aina o Iuda a me Beneiamina i aupuni kuokoa, a ua kapaia 'ka aina o Iuda,' a o Iudea; a o keia inoa hope ka inoa o ka aina a pau i ka wa o ka luakini lua, a i ka wa o ka nohoalii ana malaila o ko Roma. (6.) 'Ka Aina Hoano.' Pela ke kapa mai ana o ka poe Hebera i keia aina mahope o ka lawepio ana i Babulona, Zek. 2 : 13. (7,) 'Palisetina,' a o Palesetine, Puk. 15:14, no ko Pilisetia keia inoa, ka poe i hele mai, mai Augupita mai; a kipaku lakou i na kamaaina kahiko, a noho no lakou ma ka aoao o ke Kaiwaenahonua. Mahope ua haawiia ko lakou inoa i ka aina a pau, aka, o ka hapa uuku wale no o ka aina ia lakou. Ua kapaia ka Aina Hoano e ko na aina e, o Palesetine, o Suria, o Poenikia.Ielila, aia ehiku mile ma ka akau o Nazareta. Pela o Robisona. Manao kekahi poe, kokoke ae o Kana i Nazareta. Ua hioloia oia i keia wa.<br>IV. He muliwai mawaena o Eperaima a me Manase, a ua kahe iloko o ke Kaiwaenahonua, ma ka akau o Iopa, Ios. 16:8; 17:9.<br>V. He kauhale ma ka ohana o Asera, Ios. 19:24, 28.<br>VI. Penei na aoao o Kanaana, ma ke komohana ke Kaiwaenahonua, ma ka akau mauna Lebanona a me Suria, ma ka hikina Arabia Desereta, ma ka hema o Edoma a me ka waonahele o Zina a me Parana. O kona loa hookahi haneri me kanawalu mile, a o kona laula he kanaonokumamalima. Ua hoohalikeia ke ano o ka aina me Nu-Hamepire. I ka wa o Davida, nui na aina hookupu i hui me ka Aina Hoano, a hala kekahi manawa. Oia na aina ma kona mokuna ma ka hikina, a iloko loa o Arabia Desereta; a malaila aku i ka akau i Tipesa ma ke kapa o Euperate, me Suria mawaena o Lebanona a me Euperate. Ma ka hema o Edoma a hiki i ke Kaiula ma Eziona-gebera.<br>VII. Ua like ole ka puunaue ana o ka aina Kanaana. Malalo o Iosua ua puunaueia iwaena o na ohana he umikumamalua. Malalo o Rehoboama ua maheleia i aupuni elua, o ka Iseraela a o ka Iuda. A mahope, ua haule iloko o ka lima o ko Babulona, o ko Helene, o ko Suria, a o ko Roma. I ka wa o Kristo, aia no malalo o ko Roma, a ua puunaueia i na okana elima: o Galilaia, Samaria, Iudea, Perea a me Idumea. Ua puunaue hou ia o Perea i na apana ehiku: Abilene, Terakoniti, Iturea, Gauloniti, Batanea, Perea, a me Dekapoli. 1 keia wa e noho nui, aia no o Palesetine malalo o ke alii o Tureke, a malalo iho ona ke kiaaina o Akere a me Gaza ma kahakai, a o ke kiaaina hoi o Damaseko ko loko o ka aina.<br>VIII. O ka ili o ka aina he ano maikai a like ole no, he mauna, a me ka papu, he muliwai a me ke awawa. O na mauna nui o Lebanona ia, o Karemela, o Tabora, o Gileada, o Heremona, a me ka mauna Oliveta. Ua kaulana no ka papu o ke Kaiwaenahonua, a o Esederelona, a me Ieriko, no kekahi mau hana nui. O na muliwai nui, oia o Ioredane, Arenona, Sihora, Iaboka, a me Kisona.<br>IX. O na loko, oia o Kaimake, Tiberia, a me Meroma. E nana ia nau inoa.<br>X. Pono e hoikeia mai maanei ke ano o ia aina. Aia no ka mokuna akau ma na mauna kiekie o Lebanona a me Heremona, o kekahi mau piko o laua he umi tausani kapuwai ke kiekie. Ma ke kumu o mauna Heremona, puai mai na lala o Ioredane. O keia muliwai, kahe mai no iu iwaena o ka loko Meroma a me ka loko Galilaia, a kahe kekee no a iloko o ke Kaimake. Hohonu no kona awawa, a elua tausani kapuwai kona iho ana ilalo, mai kahi ana i puai mai a hiki i ke Kaimake. O ka aina mawaena o ke awawa o Ioredane a me ke Kaiwaenahonua, he aina kula kiekie, a ua mokumokuia e na puu he nui, a e na awawa hohonu, a malaila ke kahe ana o na wai hoilo i Ioredane a i ke kai. O ka aina kula o Galilaia hookahi paha tasani kapuwai kona kiekie maluna o ke Kaiwaenahonua. Ma Galilaia lalo ka papu nui a maikai o Esederelona, e moe ana mai mauna Karemela a me Akere ma ke komohana a hiki i Tabora a me Gileboa, a i Ioredane aku ma ka hikina. Mai keia papu ua kiekie hou ka aina ma ka hema; a o mauna Gerizima 2,300 kapuwai kona kiekie, a o Ierusalema 2,400, a o Heberona 2,600 kapuwai maluna o ke kai. Ma kahakai, malalo o mauna Karemela, aia no ka papu momona; ma ka hema ua akea ae, a ua palaha aku i ka waonahele nui o Parana. Mai keia papu kahakai ma na anuunuu ka pii ana i ka aina kiekie waena; a he pali no ka iho ana i Ioredane, a i ke Kaimake a i Edoma. O ka aina ma kela aoao o Ioredane, he aina mauna; he aina maikai no na holoholona, me na awawa momona he nui. A ma ka hikina ae ka aina papu, kiekie, a neoneo o Arabia Desereta.<br>XI. He aina oluolu o Kanaana. Aole nui loa ka wela, ma na awawa hohonu wale no, a ma kahakai. Ma ka nui o ka aina, ua mahana a oluolu. Aole haule mai ka ua i kela malama i keia malama e like me ma Amerika, i ka wa hoilo ka ua nui. I ka hope o Oketoba ka ua mua, a haule ka ua mua, luluia ka palaoa a me ka bale. A i Dekemeba, haule nui mai ka ua, a ua mai no, a hiki i Aperila. Mai Mei a hiki i Oketoba aole ua. I ka wa hoilo, aole nui ke anu, aole paakiki ka lepo i ka hau. Haule mai no ka hau a hookahi kapuwai ka manoanoa i kekahi manawa; a he hua hekili no i ka wa hoilo. O ka bale ka mea ohi mua ia, a hala elua hebedoma, ohiia ka palaoa; ma na awawa ka ohi mua ana, alaila ma na aina kiekie. Mai Aperila a i Iune ka ohi ana. Ua pala mua ka huawaina i Iulai, aka, aole pau ka ohi huawaina a hiki i Sepetemaba. I keia malama, a i Oketoba he nui ka wela; a maloo a nakaka ka lepo; aohe mea uliuli; maloo na punawai a me na luawai, a nui ka makemake e haule mai ka ua.<br>XII. Momona no ka lepo o Kanaana. O ka nui o kona mau pohaku he puna, a he nui na ana. A ua uhiia ka pohaku puna i ka lepo momona, a ulu nui mai kela hua keia hua. O na oliva, a me na fiku, a me na kumuwaina, a me na pomegerane, ulu nui ia mau mea. 'Ua aahuia na kula i ohana holoholona, ua uhiia hoi na awawa i ka palaoa,' Hal. 65:13. Ua hoikeia mai ka aina i olelo mua ia, he aina 'e kahe ana i ka waiu a me ka meli.' Aka, o ka maikai o ka aina i hoikeia mai e Mose ma Kan. 8:7-8, a me ka nui o na kanaka i noho ana ilaila, aole like iki me ka wi a me ka neoneo o ia aina e noho nei. O ka poino i haule mai maluna o ka aina no ka hoomaloka o na Iudaio, ua mau no ia i keia wa. No ka liuliu loa o ke kaua a me ka haunaeie, ua anaiia ka aina a ua emi na kanaka. O kona mau puu i hana anuunuu ia mamua, a i uhiia i ka palaoa, a me ke kumuwaina, a me ka oliva, a me ka fiku, he mau puu pohaku wale no i keia wa. O kona ua mua a me ka ua hope i malamaia mamua iloko o na luawai, a i hookahe aku ma na auwai e hoopulu i ka aina, i ka manawa la, i keia wa e noho nei, ua kahe wale aku ia wai la, a i ke kai. O ka aiua i hooneleia i ka laau, ua wela i ka la, a maloo, aole hua e like me mamua. Aka, ma kauwahi o Palesetine, he ano e ka hua mai ana i ka hua; a ma na wahi a pau i mahi pono ia, he pahanen ka hua. Ua ulu mai ke kulina a umikumamakahi kapuwai ke kiekie, a o na huawaina kokoke like no me na huhuiwaina o Esekola. O na kanaka a pau i hele ilaila hooiaio lakou i ka Baibala, no kona hua nui mai i ka hua. E nana HEBERA, IUDEA."
ULA,"I. he muliwai i kahe ae make kulanakauhale o Susana, i Peresia; a ma kona kapa ka hihio kaulana o Daniela, Dan. 8:2, 16. O Koasepe kona inoa Helene, a ua kapaia i keia wa o Kereka. A i ka wa kahiko he manamana lua kona, a ua ikeia i keia wa, he iwa haneri kapuwai ke akea a he iwakalua ka hohonu, a ua kahe ia ma ka aoao hikina o Susana. Ua kahe ae la ka wai o ua mau manamana elua ma ka muliwai i kapaia ke Koruna, a iloko o Satele-Araba, oia ka hui ana o Euperate a me Tigerisa, he iwakalua mile malalo o ke hui ana ma Korena."
MOLE,"I. he wahi holoholona liilii, a maemae ole ma ke kanawai o Mose, Oihk. 11:29. Ua loaa no ia ma Palesetine."
LUA,"I. he kiowai i hanaia, a he luawai maoli kekahi. He wahi paahao no kekahi lua, Kin. 37:20; Ier. 38:6; a he wahi panele kekahi he mea e paa ai na holoholona hihiu; he mea ia e hoohalike ai na hana kolohe a na kane kolohe a me na wahine kolohe, Hal. 119:85; Sol. 22:14; 26:27; Ez. 19:4. O ka luakupapau kekahi ano, Hal. 28:1; 30:3, 9; a o ka lua po kekahi ano, Hoik. 20:1."
MAAKA,"I. he kulanakauhale a me ka aina ma Suria, 1 Oihlii. 19:6; aia kokoke i ke kumu o mauna Heremona, a me Gesura. ( ) ke kuleana o Manase ma kela aoao o Ioredane, moe aku ia a hiki i keia aina, e like me ko Oga ke alii o Basana, Kan. 3:13, 14; aka, aole i lilo loa ia i ka Iseraela, Ios. 12:4-6; 13:13; i ka nohoalii ana o Davida, o Solomona, a o Ieroboama II., ka i lilo nae ia. Hui pu o Maaka a me kekahi poe Suria me ka Amona e kaua aku ia Davida, a pio iho la no, a hookupu mai ia Davida, 2 Sam. 10:6-8, 19.<br>II. He wahine a Davida, a me ka makuwahine o Abesaloma. He kaikamahine ia a Talemai, ke alii o Gesura ma Suria, 2 Sam. 3:3.<br>III. Ka wahine a Rehoboama a me ka makuwahine o Abiia, ke alii o ka Iuda. Ua kapaia o ke 'kaikamahine' a Abisaloma, 1 Nalii 15:2; 2 Oih. 11:20-22. Ma 2 Oihlii. 13:2, ua kapaia oia Mikaia ke kaikamahine a Uriela. He wahine koikoi no iwaena o na'lii; aka, kipaku aku la o Asa, kona kupuna, ia ia, mai kona nohoalii ana, no kona kokua i ka hoomanakii, 2 Oihlii. 15:16."
